  170.875   2.34   3.80    .26   1.46   3.22    .96   1.49   3.12   1.16   84.3   84.8   82.8  125.7
  171.000   2.21   2.88   1.85  -1.15    .96  -2.95    .09   1.27  -1.85   86.1   90.5   83.6   94.0
  171.125   3.85   4.72   2.85  -5.23  -3.22  -6.95  -4.22  -2.24  -5.95   90.1   91.1   88.8   96.8
  171.250   4.86   5.27   4.44  -7.70  -7.03  -8.36  -6.64  -6.03  -7.18   86.3   88.7   84.7   96.0
  171.375   5.42   5.94   4.74  -7.56  -6.34  -8.51  -6.59  -5.55  -7.35   83.0   84.9   81.3  110.1
  171.500   5.56   6.00   4.93  -4.32  -2.87  -5.95  -3.84  -2.64  -5.33   79.8   80.7   79.0  129.1
  171.625   4.42   5.22   3.28  -1.43   -.49  -2.87  -1.17   -.12  -2.57   80.7   81.7   79.8  154.6
  171.750   2.23   3.07   1.73   -.30    .18   -.68   -.04    .62   -.67   84.4   90.9   79.0  163.7
  171.875   1.79   2.18   1.47   -.30   1.26  -1.15   -.20    .16   -.63   91.0   94.0   87.7  172.8
  172.000   1.35   1.82    .82  -1.06   -.59  -1.43   -.83   -.47  -1.29   97.5  100.4   95.0  210.4
  172.125   1.63   2.30   1.21  -1.89  -1.43  -2.16  -1.59  -1.28  -1.78  102.0  102.6  100.8  204.9
  172.250   2.48   3.35   1.97  -1.98  -1.89  -2.16  -1.60  -1.47  -1.76  102.9  103.1  102.6  204.9
  172.375   2.76   3.41   1.86  -1.98  -1.79  -2.25  -1.54  -1.41  -1.73  102.9  103.1  102.6  251.9
  172.500   2.59   3.29   1.85  -2.25  -1.89  -2.60  -1.90  -1.51  -2.35  102.4  102.6  102.0  235.1
  172.625   3.35   3.97   2.93  -3.22  -2.60  -3.65  -2.71  -2.19  -3.08  101.5  102.0  101.0  246.6
  172.750   3.17   3.66   2.23  -3.39  -3.04  -3.99  -2.63  -1.76  -3.18  100.5  101.0   99.8  287.9
  172.875   2.09   3.91    .49  -4.15  -3.13  -4.65  -3.42  -1.92  -4.24  100.2  100.4   99.8   13.1
  173.000   1.39   2.12    .31  -6.95  -4.82  -9.01  -5.07  -4.18  -5.93   99.6  100.1   99.1   23.5
  173.125   1.42   2.96    .03  -6.02  -4.74  -6.80  -5.41  -4.57  -6.27  100.2  100.5   99.9  148.5
  173.250   1.63   2.44    .24  -5.47  -5.23  -5.87  -4.89  -4.60  -5.20  100.1  100.5   99.7  168.4
  173.375   3.19   4.26   2.27  -5.55  -5.15  -5.87  -5.12  -4.68  -5.48   98.6   99.8   97.2  149.8
  173.500   4.25   5.36   3.74  -5.23  -4.24  -5.87  -4.82  -3.88  -5.42   93.0   96.9   87.5  132.6
  173.625   5.85   6.89   4.61  -4.07  -3.82  -4.41  -3.85  -3.66  -4.08   85.1   87.4   84.1  142.4
  173.750   7.10   7.84   5.67  -3.56  -2.51  -4.32  -3.15  -2.01  -3.90   86.1   89.8   84.2  158.8
  173.875   4.33   5.69   3.77  -2.34  -2.07  -2.87  -1.87  -1.62  -2.38   90.4   91.1   89.0  146.1
  174.000   4.76   5.24   4.08  -4.57  -2.95  -6.10  -3.86  -2.52  -5.16   89.3   90.5   88.4  120.4
  174.125   6.16   6.90   5.25  -7.85  -6.18  -8.79  -6.85  -5.35  -7.67   89.2   90.1   88.8  121.1
  174.250   6.86   7.60   6.43  -8.07  -7.48  -8.51  -7.00  -6.46  -7.43   90.5   91.2   89.8  116.5
  174.375   7.48   7.83   6.92  -6.10  -4.82  -7.18  -5.22  -4.08  -6.10   88.4   89.8   87.1  130.5
  174.500   8.76   9.71   7.81  -4.32  -3.99  -4.74  -3.70  -3.39  -3.96   86.0   86.6   85.1  128.8
  174.625   8.53   9.58   7.46  -3.47  -2.78  -4.32  -3.05  -2.33  -3.83   85.1   85.9   83.8  121.4
  174.750   7.27   7.75   6.92  -1.15   -.49  -2.34   -.81   -.04  -2.00   86.0   86.9   85.0  127.4
  174.875   7.26   7.58   6.70   -.21    .08   -.40    .24    .40    .01   87.5   88.4   86.9  131.6
  175.000   5.80   6.80   4.99   -.40   -.11   -.68    .10    .35   -.13   91.3   93.4   88.5  140.0
  175.125   4.67   5.08   4.32   -.68   -.40   -.87   -.23    .04   -.50  100.3  102.4   94.7  134.9
  175.250   5.90   7.02   5.03   -.96   -.59  -1.43   -.48   -.15   -.81  100.5  101.9   99.4  139.5
  175.375   5.64   6.39   5.06   -.30   -.02   -.68    .08    .40   -.22  100.0  102.0   98.8  154.2
  175.500   5.82   6.73   5.02    .08    .27   -.11    .48    .68    .30  102.0  102.1  101.8  145.0
  175.625   5.16   6.53   4.07    .47    .66    .27   1.03   1.31    .69  101.6  101.9  101.4  160.9
  175.750   3.08   4.07   2.10    .86   1.16    .57   1.40   1.55   1.30  101.4  101.4  101.2  141.8
  175.875   3.45   4.22   2.37    .76   1.06    .66   1.34   1.47   1.20  101.6  102.0  101.3  151.3
  176.000   3.44   4.38   2.44    .66    .86    .57   1.27   1.46   1.11  102.2  102.5  102.0  142.5
  176.125   4.75   5.73   4.13    .96   1.16    .76   1.61   1.81   1.44  102.2  102.4  101.8  128.0
  176.250   5.08   5.57   4.50   1.26   1.46   1.06   1.83   2.03   1.60  100.9  101.7  100.3  136.8
  176.375   5.11   5.74   4.68   1.56   1.97   1.26   2.36   2.79   2.05   96.2  100.1   93.7  140.9
  176.500   5.33   5.82   4.45   2.07   2.38   1.76   2.75   3.13   2.38   92.2   93.9   89.9  126.7
  176.625   5.73   6.09   5.19   2.28   2.59   1.97   3.07   3.36   2.78   89.5   90.5   88.6  131.0
  176.750   5.75   6.23   5.26   2.38   2.48   2.07   3.18   3.32   2.93   89.3   89.7   88.9  128.8
  176.875   6.19   6.53   5.74   2.38   2.59   2.28   3.19   3.49   3.04   89.4   90.1   88.3  123.6
  177.000   6.54   7.17   6.16   2.07   2.38   1.36   2.89   3.22   2.16   89.2   89.9   88.7  115.7
  177.125   8.48  10.19   7.32    .57   1.46   -.59   1.27   2.21    .14   87.0   89.3   83.0  116.7
  177.250  10.51  11.38   9.20  -1.43   -.49  -2.25   -.62    .36  -1.44   78.9   83.0   76.1  123.2
  177.375  10.99  12.12   9.59  -1.89   -.59  -2.78  -1.14    .16  -1.94   77.3   78.0   76.3  137.4
  177.500   8.10   9.76   6.66    .66   1.56   -.40   1.29   2.21    .19   83.1   88.0   77.5  154.6
  177.625   6.80   8.03   5.57    .76   1.76    .08   1.29   2.49    .39   95.5  101.8   88.1  182.2
  177.750   5.19   6.70   4.27  -1.43   -.02  -2.78  -1.04    .62  -2.24  101.5  102.1  100.5  212.5
  177.875   3.76   4.80   3.06  -1.89   -.96  -2.34  -1.70  -1.42  -2.10  100.5  100.9   99.7  184.3
  178.000   2.51   3.01   2.02  -3.13  -1.70  -5.39  -2.06  -1.36  -3.52   99.9  100.2   99.6  105.8
  178.125   3.61   5.00   2.37  -6.65  -5.47  -7.78  -5.49  -3.60  -6.79   97.2   99.9   94.7  100.2
  178.250   4.75   5.41   3.94  -7.70  -7.10  -8.79  -6.55  -5.97  -7.52   93.2   94.5   91.0  113.6
  178.375   4.95   5.47   4.46  -6.57  -4.65  -7.63  -5.51  -3.77  -6.44   89.4   91.1   87.5  105.4
  178.500   4.70   5.51   4.21  -3.39   -.68  -5.47  -2.66   -.41  -4.64   87.6   88.3   86.9  132.8
  178.625   4.64   5.68   3.80    .66   1.16   -.11    .87   1.42    .05   88.1   89.4   87.0  140.0
  178.750   4.21   5.62   2.36   1.36   2.17    .76   1.65   2.17   1.32   92.0   93.5   89.7  132.1
  178.875   1.18   2.76    .06   2.38   3.97   1.66   2.68   4.21   1.90   88.7   91.5   85.6  192.3
  179.000   1.69   3.41    .21   -.49   3.01  -2.25    .16   3.77  -1.74   98.9  102.0   88.7  231.1
  179.125   2.51   3.05   2.02  -2.25  -2.07  -2.69  -1.83  -1.64  -2.25  102.2  102.4  102.0  221.2
  179.250   3.30   3.67   2.53  -3.30  -2.78  -3.65  -2.88  -2.35  -3.31  102.3  102.4  102.1  194.3
  179.375   2.12   2.64   1.49  -3.73  -3.39  -3.99  -3.28  -3.06  -3.39  101.8  102.1  101.4  150.3
  179.500   2.85   3.53   1.75  -3.04  -2.25  -4.32  -2.72  -2.00  -3.66  100.8  101.5  100.1  169.1
  179.625   3.65   4.04   3.33  -1.98  -1.52  -2.42  -1.59  -1.18  -1.97   99.3  100.0   98.4  168.2
  179.750   3.53   3.85   3.21   -.68   -.21  -1.61   -.58   -.23  -1.16   94.1   98.4   90.9  134.0
  179.875   3.82   4.90   3.39   -.49   -.11   -.87   -.09    .34   -.58   92.6   94.0   91.0  159.5
  180.000   5.45   7.05   4.09  -1.15   -.40  -1.98   -.80    .03  -1.47   95.2   96.6   94.1  160.3
  180.125   5.74   6.95   4.50  -2.34  -1.89  -2.60  -1.85  -1.48  -2.12   96.2   97.1   95.4  166.0
  180.250   4.60   5.32   4.06  -2.69  -2.60  -2.87  -2.29  -2.08  -2.49  100.6  102.1   97.7  182.7
  180.375   4.40   5.06   3.93  -2.87  -2.69  -2.95  -2.45  -2.35  -2.54  102.1  102.2  101.9  191.4
  180.500   3.95   4.66   3.33  -2.34  -1.89  -2.60  -2.01  -1.51  -2.31  101.3  101.9  100.6  183.3
  180.625   4.49   5.11   3.85  -1.70  -1.34  -2.07  -1.85  -1.55  -2.21  100.5  100.7  100.4  193.4
  180.750   4.46   4.88   4.03  -1.89  -1.34  -2.60  -2.17  -1.97  -2.50  100.3  100.4  100.1  221.3
  180.875   3.41   4.05   2.92  -2.60  -1.52  -3.82  -2.19  -1.72  -3.09  100.0  100.4   99.4  253.6
  181.000   4.15   5.58   2.82  -3.82  -3.22  -4.24  -3.48  -3.30  -3.90  100.8  101.5   99.8  200.9
  181.125   4.18   5.08   3.43  -4.41  -4.24  -4.65  -4.04  -3.87  -4.21  101.5  101.5  101.4  190.5
  181.250   3.41   3.91   2.86  -4.57  -4.32  -4.65  -4.13  -3.99  -4.24  101.4  101.5  101.4  159.7
  181.375   3.23   3.78   2.23  -4.82  -4.32  -5.63  -4.14  -3.68  -4.46   99.8  101.4   94.0  135.3
  181.500   4.36   5.04   3.70  -4.49  -3.47  -5.31  -3.77  -2.96  -4.21   87.8   93.3   81.7  118.8
  181.625   5.64   6.62   4.83  -2.78  -2.25  -3.30  -2.37  -1.64  -2.79   83.4   85.6   81.2  155.9
  181.750   3.96   5.19   3.17  -1.98  -1.61  -2.25  -1.31  -1.18  -1.60   86.6   88.0   85.4  180.7
  181.875   2.06   3.11   1.57  -1.15    .08  -1.70  -1.29   -.75  -2.02   86.7   89.5   85.1  139.4
  182.000   2.61   3.76   1.78  -4.98  -1.98  -7.63  -3.49  -2.03  -6.03   91.0   93.8   89.1  102.8
  182.125   4.48   5.83   3.48  -8.07  -6.57  -9.84  -6.57  -5.34  -8.14   92.1   95.1   88.6  121.6
  182.250   6.62   7.11   6.14  -8.14  -7.63  -8.58  -6.99  -6.47  -7.43   86.6   87.9   86.0  118.4
  182.375   6.86   7.47   6.28  -6.95  -5.95  -8.07  -6.04  -5.09  -6.97   86.0   86.2   85.8  114.7
  182.500   7.11   7.79   6.72  -4.24  -2.69  -5.79  -3.63  -2.22  -5.02   85.1   86.0   83.8  113.5
  182.625   7.28   7.87   6.89   -.78   -.11  -2.42   -.31    .43  -1.97   83.7   85.0   82.7  122.8
  182.750   7.72   8.06   6.87    .27    .57   -.11    .84   1.06    .48   85.2   87.4   83.5  128.9
  182.875   7.35   8.55   6.36    .96   1.26    .47   1.58   1.97   1.01   90.6   96.0   86.9  157.1
  183.000   4.97   8.52   2.64    .08    .47   -.30    .56    .94    .21  101.0  101.8   99.0  176.8
  183.125   5.51   6.23   4.91   -.59   -.21  -1.06   -.16    .28   -.64  102.3  102.5  101.8  171.2
  183.250   6.40   7.96   5.21  -1.24   -.87  -2.16   -.79   -.41  -1.79  102.5  102.6  102.4  203.0
  183.375   8.26   9.12   7.12  -3.22  -2.25  -3.73  -3.00  -1.94  -3.66  101.7  102.3  101.2  200.6
  183.500   6.31   7.59   4.34  -3.13  -2.42  -3.65  -3.31  -2.87  -3.59  101.0  101.2  100.8  194.3
  183.625   5.25   6.24   3.77  -1.70   -.96  -2.07  -2.21  -1.72  -2.63  100.5  100.9  100.0  214.8
  183.750   5.03   6.07   3.85  -1.89   -.96  -2.25  -1.83  -1.54  -2.33   99.8  100.0   99.6  200.9
  183.875   3.94   5.38   2.27  -2.42  -1.79  -3.13  -2.48  -2.20  -2.76  100.0  100.2   99.9  163.4
  184.000   3.53   3.91   2.95  -3.30  -3.13  -3.39  -2.79  -2.64  -2.96  100.6  101.1  100.1  188.2
  184.125   3.49   4.31   2.73  -3.73  -3.47  -4.15  -3.32  -3.05  -3.66  101.3  101.3  101.1  177.0
  184.250   2.65   3.52   1.55  -4.07  -3.90  -4.24  -3.62  -3.46  -3.69  101.2  101.3  101.1  150.9
  184.375   1.79   2.29   1.33  -4.57  -3.73  -5.87  -3.85  -3.24  -4.53  100.9  101.1  100.7  130.3
  184.500   3.05   4.08   2.23  -2.95  -2.51  -3.56  -2.40  -1.89  -3.08  100.0  100.7   99.5  147.4
  184.625   3.37   4.02   2.46  -1.70  -1.06  -2.34  -1.24   -.75  -1.75   94.0   99.3   89.6  141.8
  184.750   4.27   5.33   3.25  -1.52   -.96  -1.89  -1.21   -.53  -1.62   91.6   95.5   87.7  100.0
  184.875   2.98   3.96   2.08  -1.79  -1.43  -2.51  -1.00   -.62  -1.52   87.4   89.4   85.5   99.9
  185.000   2.40   3.53   1.91  -4.57  -2.78  -7.26  -3.11  -1.80  -5.68   86.9   88.1   85.5  101.6
  185.125   5.22   6.69   3.67  -8.51  -6.95  -9.91  -7.34  -5.61  -8.62   88.5   91.0   86.3  101.8
  185.250   6.51   7.47   5.96  -9.84  -9.50 -10.38  -8.68  -8.41  -9.06   87.0   90.0   83.8   95.2
  185.375   7.73   8.48   6.80  -8.22  -6.49  -9.56  -7.23  -5.68  -8.45   84.5   85.6   83.5   99.7
  185.500   7.48   8.13   6.88  -3.56  -1.06  -6.18  -2.68   -.22  -5.31   84.6   85.8   83.3  112.9
  185.625   6.51   8.18   4.37    .96   2.28   -.68   1.61   2.80    .11   85.9   87.5   83.7  133.3
  185.750   4.86   5.92   4.03    .57   2.17   -.30   1.12   2.79    .42   93.7   96.2   87.7  130.7
  185.875   5.10   5.47   4.35   1.06   1.46    .66   1.39   1.90    .95   96.2   97.0   95.2  132.4
  186.000   5.05   7.26   3.89   1.46   1.87    .76   2.34   2.99   1.59   96.3   96.8   95.6  123.6
  186.125   4.61   5.20   4.14   1.66   1.87   1.36   2.72   3.05   2.43   97.2   98.2   95.8  121.6
  186.250   5.73   6.08   5.47   2.07   2.28   1.76   3.14   3.36   2.95   96.6   98.2   95.7  146.8
  186.375   6.25   6.75   5.75   2.17   2.59   1.76   3.16   3.49   2.82   96.4   97.2   95.4  144.4
  186.500   6.82   7.97   5.77   2.17   2.59   1.76   3.10   3.49   2.69   92.5   95.0   86.3  148.3
  186.625   7.56   8.70   5.88   2.07   2.69   1.16   2.97   3.64   1.84   90.4   98.2   86.0  162.7
  186.750   5.89   7.06   4.53   1.36   1.97    .96   2.14   2.72   1.71   98.8  100.5   94.6  151.3
  186.875   4.17   5.29   3.47   2.17   2.48   1.97   2.95   3.17   2.61   92.8   94.5   91.4  124.9
  187.000   5.16   5.86   4.30   2.17   2.28   2.07   3.16   3.36   2.94   91.5   92.0   91.2  128.6
  187.125   5.97   6.46   5.52   2.07   2.28   1.97   3.15   3.46   2.97   91.3   92.2   90.3  139.5
  187.250   5.60   6.69   4.54   1.66   2.07   1.06   2.56   3.09   1.86   91.7   96.8   90.0  139.7
  187.375   5.22   6.18   4.01   1.66   2.17   1.16   2.54   3.15   1.96   90.8   98.2   85.9  147.0
  187.500   6.07   6.45   5.49   1.76   2.07   1.36   2.53   2.82   2.11   86.9   88.3   85.5  137.3
  187.625   5.56   6.04   4.31   2.28   2.38   2.07   2.95   3.08   2.67   84.6   86.9   83.1  139.1
  187.750   5.70   6.76   5.15   2.17   2.38   1.87   3.03   3.27   2.79   87.2   88.3   85.6  147.0
  187.875   5.29   5.99   4.50   2.28   2.48   2.07   3.06   3.27   2.88   87.9   88.3   87.1  137.7
  188.000   5.89   6.42   5.39   2.59   2.80   2.28   3.59   3.89   3.26   87.0   87.6   86.3  125.2
  188.125   6.53   7.34   5.89   2.48   2.69   2.07   3.65   3.94   3.24   86.6   87.4   85.6  125.0
  188.250   7.17   8.34   6.11   2.07   2.48   1.46   3.11   3.66   2.46   85.2   86.5   83.8  110.6
  188.375   8.02   9.50   5.87   1.26   1.76   1.06   2.07   2.73   1.82   80.4   84.8   77.0  107.0
  188.500   8.80   9.70   7.49   1.87   2.69   1.26   2.79   3.70   2.11   77.0   79.6   73.8  113.6
  188.625   7.75   9.09   7.07   3.01   3.22   2.69   4.06   4.27   3.77   79.9   81.3   78.3  125.7
  188.750   6.98   7.89   5.77   2.90   3.11   2.28   4.08   4.41   3.56   81.3   83.7   80.2  110.9
  188.875   7.12   7.72   6.52   3.11   3.43   2.38   4.38   4.75   3.59   80.4   82.4   79.0  120.5
  189.000   7.18   7.99   6.31   3.11   3.54   2.59   4.46   4.89   3.96   79.6   81.5   78.0  114.6
  189.125   6.45   7.14   5.53   2.80   3.54   2.07   4.06   4.60   3.29   81.1   84.5   79.7  107.1
  189.250   6.25   7.25   5.28   2.17   2.59   1.46   3.34   3.75   2.70   82.7   85.2   81.0  118.9
  189.375   7.28   7.91   6.04   2.07   2.48   1.76   3.07   3.39   2.73   81.7   83.0   80.7  111.3
  189.500   7.14   7.76   6.54   2.28   2.59   1.97   3.27   3.57   3.04   81.2   82.0   80.7  125.5
  189.625   6.08   6.86   4.63   2.59   2.90   1.87   3.61   3.87   3.31   81.5   83.6   80.4   97.8
  189.750   5.14   6.05   4.45   2.48   3.01   1.87   3.65   4.03   3.08   83.8   85.4   82.5  109.8
  189.875   4.90   5.62   3.64   2.59   3.01   1.97   3.68   4.03   3.16   85.4   87.6   84.1  111.5
  190.000   3.98   4.91   3.43   2.07   3.11   1.46   3.18   4.01   2.54   88.6   92.0   86.1  103.0
  190.125   3.59   4.07   3.33    .86   1.66    .37   2.08   3.07   1.68   93.0   94.0   90.4  109.2
  190.250   3.63   3.97   3.38    .27    .66   -.30   1.61   1.99    .95   92.4   92.8   91.8   99.5
  190.375   4.23   4.73   3.42    .47   1.36   -.11   1.46   2.27    .95   92.1   93.0   90.9  106.4
  190.500   4.75   5.74   4.02   2.07   2.38   1.36   2.84   3.14   2.32   89.1   91.0   88.3  125.8
  190.625   4.25   4.52   3.99   2.48   2.59   2.17   3.21   3.33   3.04   88.6   89.0   88.1  122.4
  190.750   3.87   4.36   3.23   2.38   2.69   2.28   3.19   3.26   3.13   89.7   90.1   89.1  131.3
  190.875   2.86   3.47   2.32   1.76   2.59   1.26   2.69   3.27   2.24   92.2   93.9   90.0   90.3
  191.000   2.73   3.02   2.39   1.26   1.97    .57   2.36   2.70   1.69   93.3   94.1   92.8  106.9
  191.125   3.09   3.46   2.71   -.78    .37  -1.61    .44   1.53   -.54   95.5   96.5   94.2   97.1
  191.250   3.65   4.28   3.13  -2.16  -1.79  -2.51  -1.01   -.48  -1.44   96.1   96.4   95.8   98.4
  191.375   4.38   4.70   3.98  -1.52   -.40  -2.25   -.67    .41  -1.30   95.0   95.7   94.4  107.4
  191.500   4.15   4.46   3.83    .86   1.76   -.02   1.63   2.48    .72   93.4   94.1   92.8  117.3
  191.625   3.35   3.95   2.69   2.07   2.48   1.66   2.71   2.93   2.46   92.6   92.9   92.2  129.1
  191.750   2.87   3.38   2.45   1.66   2.48   1.26   2.62   3.02   2.37   93.3   94.2   92.3   99.8
  191.875   2.55   2.80   2.35   1.46   1.97   1.06   2.69   3.05   2.19   93.9   94.5   93.2   99.3
  192.000   2.90   3.24   2.45   1.46   1.97   1.16   2.62   3.05   2.35   94.4   95.1   93.7  121.3
  192.125   3.19   3.89   2.72   1.16   1.46    .76   2.23   2.69   1.60   95.3   96.5   94.4  125.9
  192.250   3.76   4.70   2.95   1.16   1.46    .66   2.12   2.33   1.66   95.2   96.1   94.5  113.4
  192.375   4.27   4.89   3.71   1.26   1.87    .86   2.19   2.64   1.87   94.0   95.2   92.4  126.1
  192.500   4.61   4.90   4.25   2.07   2.28   1.76   2.78   2.94   2.54   91.9   92.3   91.6  126.0
  192.625   4.20   4.40   3.84   2.07   2.69   1.87   2.70   3.13   2.34   92.6   94.4   91.4  129.7
  192.750   4.04   4.37   3.69   2.07   2.38   1.87   2.60   2.81   2.39   93.3   94.6   92.5  126.9
  192.875   4.37   4.83   4.03   1.87   2.17   1.66   2.49   2.63   2.37   93.2   93.8   92.7  128.7
  193.000   4.38   4.85   3.49   1.46   1.66   1.26   2.23   2.44   1.99   93.5   94.1   92.9  123.7
  193.125   4.52   4.96   4.14   1.46   1.66   1.16   2.28   2.48   1.99   92.1   93.4   90.8  129.7
  193.250   4.63   5.00   3.85   1.56   1.87   1.16   2.59   2.82   2.18   86.8   90.6   81.1  128.9
  193.375   5.14   7.79   2.84    .37   1.36   -.11   1.21   2.31    .67   84.9   87.2   82.8  111.3
  193.500   7.80   8.40   7.47    .57   1.16   -.02   1.12   1.70    .63   79.7   82.7   78.1  119.7
  193.625   6.50   7.41   5.85   1.66   1.97   1.16   2.23   2.68   1.73   79.1   80.5   78.1  124.3
  193.750   6.25   6.64   5.72   2.17   2.48   1.97   2.85   3.14   2.72   79.7   81.4   78.4  140.9
  193.875   5.57   5.91   5.12   2.07   2.28   1.97   2.79   2.86   2.68   80.8   81.5   80.0  144.7
  194.000   5.66   6.16   5.11   1.56   1.97    .96   2.31   2.68   1.85   82.2   83.8   80.7  128.9
  194.125   6.86   7.73   6.11    .57   1.36   -.02   1.48   2.17    .94   79.7   82.0   77.8  131.0
  194.250   7.79   8.70   7.03   -.78   -.02  -1.06    .08    .75   -.31   78.2   79.1   77.3  122.5
  194.375   8.79   9.51   8.07  -1.15   -.87  -1.34   -.53   -.23   -.70   82.1   85.8   79.0  126.1
  194.500   7.34   8.00   6.47    .47   1.06  -1.06    .98   1.66   -.43   88.0   90.4   86.2  123.3
  194.625   5.96   6.49   5.08   1.66   1.87   1.26   2.27   2.54   1.80   92.1   93.6   90.4  139.2
  194.750   5.83   6.46   5.27   1.66   1.97   1.26   2.20   2.63   1.83   94.3   95.7   93.1  150.3
  194.875   6.01   6.50   5.59   1.16   1.56    .57   1.77   2.10   1.17   96.7   99.9   95.5  157.1
  195.000   6.28   7.29   5.25    .76    .96    .57   1.29   1.53   1.12  100.8  101.1  100.5  151.0
  195.125   6.91   7.60   6.03    .76    .96    .57   1.36   1.52   1.20  100.2  100.7   99.7  149.5
  195.250   8.01   9.47   7.08   1.06   1.26    .86   1.67   1.87   1.44   98.6  100.1   97.7  154.0
