"TOA5","0","CR1000","59715","CR1000.Std.26","CPU:GOES_SwissCamp10mtower2018_radarAh (2).CR1","47367","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_air_Avg","t_air1_Avg","t_air2_Avg","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","tc_air_Max","tc_air_Min","U_Max(1)","U_Max(2)","Battery"
"2018-08-14 09:00:00",2412,0,2018,226,9,1.545,1.083,-1.636,2.397,2.345,3.123,77.77,73.16,7.255,9.13,129.2,92,572.4,2.845,2.776,2.787,1.963,8.64,10.53,13.64
"2018-08-14 10:00:00",2413,0,2018,226,10,2.339,1.604,1.977,2.349,2.318,3.045,78.38,73.93,6.759,8.5,123.2,88.3,572.6,2.848,2.777,2.714,2.051,8,9.94,13.88
"2018-08-14 11:00:00",2414,0,2018,226,11,3.036,2.088,3.151,2.213,2.202,2.924,79.18,74.67,5.815,7.377,119.2,82.5,572.7,2.854,2.78,2.468,2.029,7.193,8.73,14.22
"2018-08-14 12:00:00",2415,0,2018,226,12,3.596,2.491,3.578,2.188,2.147,2.983,79.19,74.7,5.447,7.002,118.1,82.3,573.1,2.852,2.782,2.537,1.943,7.095,8.56,14.52
"2018-08-14 13:00:00",2416,0,2018,226,13,3.75,2.637,2.816,2.084,2.101,2.941,79.85,75.23,5.526,7.089,113.7,79.68,573.2,2.854,2.783,2.418,1.89,6.383,8.41,14.73
"2018-08-14 14:00:00",2417,0,2018,226,14,4.264,2.893,5.086,2.052,2.059,2.992,80.3,75.25,4.627,5.949,121.2,85.2,573.2,2.858,2.722,2.307,1.839,5.697,7.428,14.79
"2018-08-14 15:00:00",2418,0,2018,226,15,4.215,2.791,6.687,1.972,1.903,2.964,81,75.51,3.834,5.057,110.6,75.71,573.3,2.855,2.785,2.178,1.772,4.678,6.037,14.85
"2018-08-14 16:00:00",2419,0,2018,226,16,4.577,3.026,7.09,2.221,2.22,3.215,79.36,74.22,5.01,6.533,117.4,79.26,573.2,2.86,2.791,2.816,1.9,6.605,8.37,15.03
"2018-08-14 17:00:00",2420,0,2018,226,17,5.054,3.321,7.328,2.211,2.206,3.263,79.14,74.26,5.002,6.621,118.8,81.2,573.1,2.86,2.794,2.426,1.942,5.991,7.618,15.09
"2018-08-14 18:00:00",2421,0,2018,226,18,4.697,3.038,5.701,2.238,2.21,3.284,79.24,74.07,4.963,6.57,118,80.2,573.3,2.863,2.792,2.472,1.898,5.873,7.533,15.17
"2018-08-14 19:00:00",2422,0,2018,226,19,4.606,2.896,5.989,2.372,2.351,3.483,78.17,72.71,4.82,6.442,125.4,87.4,573.4,2.864,2.792,2.811,2.139,5.828,7.624,15.01
"2018-08-14 20:00:00",2423,0,2018,226,20,3.98,2.404,5.523,2.087,2.021,3.174,80.2,74.78,3.782,5.184,112.4,77.01,573.5,2.866,2.798,2.389,1.782,4.743,6.37,14.92
"2018-08-14 21:00:00",2424,0,2018,226,21,2.433,1.387,2.654,2.011,1.908,2.934,81.2,75.5,4.098,5.576,111.8,75.46,573.6,2.867,2.802,2.343,1.613,4.939,6.429,14.47
"2018-08-14 22:00:00",2425,0,2018,226,22,0.976,0.532,-0.665,1.696,1.473,2.383,83.6,77.77,4.247,5.797,111.3,75.74,573.7,2.869,2.804,2.175,1.311,5.233,6.71,14.26
"2018-08-14 23:00:00",2426,0,2018,226,23,1.15,0.533,-0.254,1.73,1.56,2.463,82.7,77.26,4.757,6.355,116.5,79.82,573.9,2.869,2.803,1.95,1.462,5.71,7.415,14.16
"2018-08-15 00:00:00",2427,0,2018,227,0,0.175,0.102,-3.052,1.329,1.111,2.069,83.4,77.13,4.004,5.627,118.4,80.9,574,2.871,2.805,1.642,0.706,5.031,6.272,13.96
"2018-08-15 01:00:00",2428,0,2018,227,1,0.034,0.021,-3.404,1.045,0.817,1.753,83.2,76.79,4.055,5.603,118.7,81.7,574.2,2.873,2.807,1.88,0.467,5.971,7.905,13.84
"2018-08-15 02:00:00",2429,0,2018,227,2,0.004,0.002,-3.47,0.575,0.321,1.274,84.1,77.89,3.696,5.246,114,78.24,574.3,2.875,2.81,0.956,0.073,4.861,6.409,13.75
"2018-08-15 03:00:00",2430,0,2018,227,3,0,0,-3.465,0.307,0.06,0.909,84.7,78.82,3.892,5.49,108.2,69.8,574.3,2.876,2.811,0.563,-0.096,4.541,6.135,13.67
"2018-08-15 04:00:00",2431,0,2018,227,4,0,0,-3.353,0.213,-0.046,0.909,84.1,78.01,3.421,4.896,123.8,84.8,574.1,2.877,2.811,0.495,-0.07,4.129,5.841,13.61
"2018-08-15 05:00:00",2432,0,2018,227,5,0,0,-3.29,0.115,-0.131,0.867,83.6,77.31,3.603,5.047,118.9,81.6,574.1,2.878,2.813,1.505,-0.371,5.155,6.109,13.55
"2018-08-15 06:00:00",2433,0,2018,227,6,0.006,0.004,-3.262,-0.082,-0.364,0.71,84.1,77.48,3.563,5.152,120,82.1,574.3,2.879,2.814,0.383,-0.428,4.639,6.246,13.5
"2018-08-15 07:00:00",2434,0,2018,227,7,0.066,0.047,-3.222,0.023,-0.234,0.855,82.7,76.35,3.521,4.634,120.6,85.6,574.6,2.879,2.814,1.25,-0.795,4.776,6.213,13.45
"2018-08-15 08:00:00",2435,0,2018,227,8,0.468,0.365,-3.568,-0.039,-0.202,0.939,82.3,76.29,3.507,4.925,119.3,82,574.9,2.88,2.815,0.3,-0.397,4.606,6.03,13.46
"2018-08-15 09:00:00",2436,0,2018,227,9,1.1,0.815,-3.159,0.066,-0.06,0.963,82.4,77.24,3.852,5.235,124.9,86.5,575,2.879,2.814,0.357,-0.127,4.573,5.971,13.54
"2018-08-15 10:00:00",2437,0,2018,227,10,1.905,1.468,-2.186,0.327,0.211,1.066,83.1,78.29,4.344,5.781,119.8,83.2,575.1,2.877,2.813,0.895,-0.155,5.475,6.801,13.7
"2018-08-15 11:00:00",2438,0,2018,227,11,2.812,2.163,-1.202,1.084,1.035,1.931,81.6,76.82,3.235,4.294,134.1,96.7,575.3,2.874,2.808,1.582,0.721,4.639,5.971,13.92
"2018-08-15 12:00:00",2439,0,2018,227,12,3.631,2.782,-0.96,1.485,1.508,2.279,80.8,76.85,3.432,4.383,145.5,107.1,575.7,2.873,2.806,1.616,1.348,4.083,5.377,14.23
"2018-08-15 13:00:00",2440,0,2018,227,13,4.359,3.304,-1.114,1.378,1.387,2.095,82,78.37,3.583,4.556,152.8,113.6,576,2.873,2.806,1.502,1.243,4.234,5.227,15.49
"2018-08-15 14:00:00",2441,0,2018,227,14,4.943,3.609,-0.869,1.387,1.358,2.164,83.2,79.07,3.606,4.525,155,116.8,576.2,2.874,2.805,1.549,1.206,4.377,5.41,15.3
"2018-08-15 15:00:00",2442,0,2018,227,15,5.341,3.801,0.219,1.38,1.319,2.293,84.7,79.61,3.316,4.225,151.1,113,576.4,2.874,2.806,1.564,1.226,4.658,5.566,15.11
"2018-08-15 16:00:00",2443,0,2018,227,16,4.507,2.998,6.621,1.211,1.216,1.969,86,82,3.15,3.984,159,119.4,576.5,2.874,2.813,1.581,0.919,3.815,4.835,14.53
"2018-08-15 17:00:00",2444,0,2018,227,17,3.683,2.429,4.296,1.09,1.001,1.672,88.5,84.2,3.267,4.16,160.7,122.2,576.6,2.876,2.808,1.334,0.907,4.09,4.946,15.13
"2018-08-15 18:00:00",2445,0,2018,227,18,5.225,3.393,7.995,1.3,1.318,2.134,86.8,83.2,2.899,3.716,165.1,127.3,576.7,2.878,2.809,1.78,1.041,4.325,5.259,14.62
"2018-08-15 19:00:00",2446,0,2018,227,19,2.344,1.528,3.63,1.004,0.863,1.652,91.6,86.7,1.912,2.504,151.3,114.7,576.9,2.881,2.818,1.118,0.896,2.574,3.123,14.36
"2018-08-15 20:00:00",2447,0,2018,227,20,1.182,0.782,1.772,0.742,0.555,1.263,94.9,89.7,1.788,2.415,146.2,107.5,576.8,2.881,2.814,0.976,0.559,2.359,2.979,14.2
"2018-08-15 21:00:00",2448,0,2018,227,21,0.946,0.62,1.901,0.777,0.543,1.302,96.1,90.4,1.392,1.857,134.7,98.3,576.8,2.881,2.813,0.918,0.591,1.934,2.404,14.14
"2018-08-15 22:00:00",2449,0,2018,227,22,0.66,0.433,1.663,0.656,0.465,1.153,96.4,90.8,1.578,2.311,122.8,91.2,576.6,2.883,2.815,0.872,0.496,2.757,3.6,14.03
"2018-08-15 23:00:00",2450,0,2018,227,23,0.28,0.185,0.863,0.514,0.286,0.769,96.9,91.5,2.232,2.938,136.2,100.2,576.5,2.889,1.177,0.681,0.296,2.881,3.659,13.9
"2018-08-16 00:00:00",2451,0,2018,228,0,0.121,0.075,-0.08,0.436,0.18,0.788,97.5,91.7,1.669,2.332,128.8,93.2,576.4,2.889,0.377,0.576,0.311,2.77,3.397,13.8
"2018-08-16 01:00:00",2452,0,2018,228,1,0.043,0.019,-0.45,0.564,0.309,0.801,96.8,91.1,1.741,2.153,139.6,99.3,575.9,2.888,1.231,0.782,0.287,2.96,3.469,13.72
"2018-08-16 02:00:00",2453,0,2018,228,2,0.001,0,-0.058,0.737,0.517,0.945,96,90.7,1.405,1.762,95.6,65.7,575.6,2.901,2.865,0.945,0.384,2.228,2.489,13.65
"2018-08-16 03:00:00",2454,0,2018,228,3,0,0,0.005,0.799,0.533,1.18,95.8,89.9,0.95,1.392,74.98,54.29,575.1,2.925,2.88,1.111,0.373,2.091,2.94,13.59
"2018-08-16 04:00:00",2455,0,2018,228,4,0,0,0.018,0.67,0.421,0.94,96.7,91.4,1.624,2.183,117.8,85.8,574.4,2.899,2.693,0.957,0.487,2.169,3.123,13.53
"2018-08-16 05:00:00",2456,0,2018,228,5,0,0,0.027,0.603,0.33,0.927,97.4,91.6,2.192,3.119,134.1,98.9,573.8,2.885,2.015,0.974,0.367,3.195,3.946,13.48
"2018-08-16 06:00:00",2457,0,2018,228,6,0.003,0.002,-0.318,0.682,0.487,0.975,96.2,90.4,2.819,3.849,126.8,87.8,573.5,2.885,2.868,0.802,0.55,3.633,4.658,13.43
"2018-08-16 07:00:00",2458,0,2018,228,7,0.052,0.035,0.182,0.82,0.613,1.047,90.6,85.3,4.699,5.851,122.7,85.9,573.2,2.884,1.898,1.32,0.521,8.53,10.08,13.38
"2018-08-16 08:00:00",2459,0,2018,228,8,0.639,0.454,-0.804,0.026,-0.067,0.274,75.18,70.91,8.09,9.57,121.1,85.1,572.9,2.891,2.824,0.571,-0.875,9.9,11.7,13.43
"2018-08-16 09:00:00",2460,0,2018,228,9,1.136,0.851,-3.586,-1.515,-1.589,-1.249,71.04,66.76,9.37,11.07,112.8,77.38,572.4,2.901,2.836,-0.752,-2.298,11.49,13.25,13.52
"2018-08-16 10:00:00",2461,0,2018,228,10,1.908,1.483,-2.758,-2.557,-2.647,-2.302,69.6,65.49,10.51,12.41,110.5,77.49,571.8,2.91,2.843,-2.22,-2.733,12.5,14.36,13.68
"2018-08-16 11:00:00",2462,0,2018,228,11,2.72,2.119,-1.654,-2.839,-2.877,-2.565,68.73,65.08,11.1,13.04,108.6,74.89,571.3,2.912,2.847,-2.337,-3.023,13.75,15.6,13.9
"2018-08-16 12:00:00",2463,0,2018,228,12,3.572,2.754,-0.812,-2.605,-2.64,-2.308,68.58,64.74,11.3,13.3,109.7,73.19,571,2.91,2.847,-2.109,-3.049,13.37,15.27,14.2
"2018-08-16 13:00:00",2464,0,2018,228,13,4.347,3.278,0.247,-1.322,-1.375,-0.941,70.05,66.3,9.84,11.57,111.6,75.6,570.7,2.905,2.742,-0.506,-2.129,11.26,13.41,15.78
"2018-08-16 14:00:00",2465,0,2018,228,14,4.939,3.558,1.489,-0.095,-0.119,0.408,72.43,68.3,9.68,11.37,116,84.5,570.3,2.898,2.734,0.264,-0.557,11.59,13.42,15.53
"2018-08-16 15:00:00",2466,0,2018,228,15,5.332,3.722,3.025,0.438,0.392,1.021,72.66,67.93,8.93,10.55,119.7,83.4,570.2,2.894,2.824,0.731,0.218,10.53,12.11,15.2
"2018-08-16 16:00:00",2467,0,2018,228,16,5.497,3.723,4.378,0.885,0.91,1.524,72.99,69.05,8.12,9.68,123.5,86.9,570,2.891,2.821,1.092,0.712,10.56,12.22,15.17
"2018-08-16 17:00:00",2468,0,2018,228,17,5.407,3.569,5.209,1.244,1.264,1.938,75.6,71.69,7.309,8.78,131.6,94.7,569.9,2.888,2.819,1.479,0.984,8.67,10.21,15.14
"2018-08-16 18:00:00",2469,0,2018,228,18,5.068,3.274,5.391,1.268,1.311,1.914,80.8,77.34,5.872,7.066,144.5,107.9,570,2.888,2.817,1.391,1.095,7.239,8.59,15.09
"2018-08-16 19:00:00",2470,0,2018,228,19,4.507,2.833,5.23,1.174,1.133,1.696,84,80.4,5.743,6.929,149.3,112.2,570.3,2.889,2.818,1.369,1.067,6.965,8.35,15
"2018-08-16 20:00:00",2471,0,2018,228,20,3.779,2.275,4.579,1.077,0.995,1.551,85.2,81.8,6.193,7.361,150.5,114.6,570.5,2.89,2.819,1.332,0.883,7.441,8.64,14.89
"2018-08-16 21:00:00",2472,0,2018,228,21,3.338,1.914,6.365,0.915,0.796,1.359,88.4,84.7,5.342,6.363,150.3,114.8,571,2.889,2.82,1.073,0.753,6.481,7.585,14.63
"2018-08-16 22:00:00",2473,0,2018,228,22,1.53,0.892,2.743,0.653,0.483,0.95,92.4,88.1,4.44,5.388,152,113.6,571,2.89,2.823,0.844,0.408,5.913,6.925,14.24
"2018-08-16 23:00:00",2474,0,2018,228,23,0.352,0.229,0.634,0.383,0.136,0.481,96.3,91.6,4.924,5.798,155.2,118,571.2,2.891,0.642,0.51,0.23,6.631,7.402,14
"2018-08-17 00:00:00",2475,0,2018,229,0,0.135,0.088,0.333,0.085,-0.131,0.175,98.5,93.1,3.728,4.418,157.4,120.9,571.5,2.904,0.852,0.318,-0.129,5.632,6.468,13.87
"2018-08-17 01:00:00",2476,0,2018,229,1,0.018,0.012,0.022,-0.142,-0.377,-0.089,99.9,93.8,3.445,4.002,152.8,118,571.9,2.894,0.675,-0.066,-0.19,4.279,5.109,13.77
"2018-08-17 02:00:00",2477,0,2018,229,2,0.001,0,-0.066,-0.271,-0.475,-0.239,99.9,93.9,3.893,4.338,167.9,130.8,572.2,2.895,0,-0.161,-0.454,5.325,5.671,13.69
"2018-08-17 03:00:00",2478,0,2018,229,3,0,0,-0.139,-0.578,-0.828,-0.58,99.9,93.8,4.77,5.242,166,128.4,572.4,2.897,0,-0.425,-0.684,5.926,6.344,13.62
"2018-08-17 04:00:00",2479,0,2018,229,4,0,0,-0.135,-0.66,-0.931,-0.673,99.9,93.9,4.228,4.75,155.7,118.5,572.7,2.899,0,-0.615,-0.715,5.266,5.815,13.56
"2018-08-17 05:00:00",2480,0,2018,229,5,0,0,-0.117,-0.563,-0.831,-0.552,99.9,93.8,3.697,4.187,154.6,117.6,572.9,2.898,0,-0.417,-0.649,4.377,4.887,13.51
"2018-08-17 06:00:00",2481,0,2018,229,6,0.002,0.001,-0.069,-0.424,-0.667,-0.397,99.9,93.9,3.609,4.09,151.5,114.4,573.2,2.894,0,-0.345,-0.488,4.436,4.704,13.45
"2018-08-17 07:00:00",2482,0,2018,229,7,0.039,0.03,-0.003,-0.261,-0.535,-0.22,99.9,94,3.579,4.065,154.1,118.2,573.4,2.897,0,-0.141,-0.38,4.338,4.959,13.4
"2018-08-17 08:00:00",2483,0,2018,229,8,0.229,0.174,0.223,-0.142,-0.412,-0.107,99.9,94.1,4.153,4.784,152.6,114.6,573.6,2.898,0,-0.113,-0.164,5.129,5.691,13.39
"2018-08-17 09:00:00",2484,0,2018,229,9,0.49,0.35,0.471,-0.172,-0.411,-0.129,99.9,94,4.057,4.552,159.2,122.7,573.9,2.901,0,-0.13,-0.233,4.965,5.253,13.44
"2018-08-17 10:00:00",2485,0,2018,229,10,0.73,0.491,0.407,-0.191,-0.412,-0.164,99.9,93.8,4.151,4.669,162,125,574.1,2.9,0,-0.138,-0.261,4.828,5.312,13.57
"2018-08-17 11:00:00",2486,0,2018,229,11,1.521,1.064,0.444,-0.155,-0.351,-0.135,99.9,93.6,4.28,4.737,162.7,126.7,574.4,2.891,0.762,-0.118,-0.19,5.312,5.651,13.93
"2018-08-17 12:00:00",2487,0,2018,229,12,2.644,1.812,0.497,-0.073,-0.138,0.231,99.3,93.1,3.919,4.382,158.9,121.2,574.8,2.901,2.743,0.055,-0.144,4.665,5.116,14.37
"2018-08-17 13:00:00",2488,0,2018,229,13,2.818,2.007,0.402,0.06,0.002,0.547,98.4,92.4,4.076,4.637,152.9,116.6,575.2,2.886,2.46,0.17,-0.029,5.272,5.606,14.64
"2018-08-17 14:00:00",2489,0,2018,229,14,3.655,2.508,0.876,0.269,0.177,0.583,96,91.2,4.919,5.465,162.5,126.1,575.4,2.88,2.82,0.376,0.15,5.782,6.233,14.6
"2018-08-17 15:00:00",2490,0,2018,229,15,3.759,2.469,1.238,0.4,0.331,0.675,94.5,90.5,4.593,5.088,166.8,129.5,575.8,2.889,1.804,0.656,0.155,5.795,5.945,14.63
"2018-08-17 16:00:00",2491,0,2018,229,16,3.087,2.103,0.832,0.384,0.403,0.875,94.3,90.1,4.342,4.898,160.9,122.8,575.9,2.892,1.115,0.569,0.155,5.135,5.704,14.6
"2018-08-17 17:00:00",2492,0,2018,229,17,3.39,2.217,1.449,0.395,0.277,0.79,94.6,90.3,4.152,4.718,162.3,125,576,2.886,2.435,0.818,-0.055,5.135,5.88,14.68
"2018-08-17 18:00:00",2493,0,2018,229,18,3.288,2.181,1.653,-0.007,-0.093,1.055,95.8,89.5,3.705,4.241,157.4,120,576.1,2.892,2.625,0.109,-0.089,4.292,4.782,14.61
"2018-08-17 19:00:00",2494,0,2018,229,19,2.811,1.916,1.971,0.071,-0.039,0.66,96.3,90.6,3.8,4.417,153,116.9,576.3,2.89,2.732,0.176,-0.039,4.417,5.05,14.45
"2018-08-17 20:00:00",2495,0,2018,229,20,2.122,1.33,1.812,0.035,-0.15,0.347,97.2,91.9,3.727,4.389,148.5,110.7,576.4,2.888,1.974,0.091,-0.018,4.508,5.305,14.43
"2018-08-17 21:00:00",2496,0,2018,229,21,1.226,0.731,1.194,-0.076,-0.283,0.137,98,92.6,3.424,3.996,150.1,113.7,576.5,2.889,0.808,0.013,-0.128,4.136,4.632,14.25
"2018-08-17 22:00:00",2497,0,2018,229,22,0.728,0.475,0.404,-0.067,-0.334,0.123,98.7,93.1,3.331,4.075,133.7,96.3,576.4,2.89,0.471,0.031,-0.137,3.9,4.691,14.11
"2018-08-17 23:00:00",2498,0,2018,229,23,0.328,0.214,-0.29,0.069,-0.228,0.213,98.5,92.9,2.478,3.179,132.7,96,576.4,2.89,0.755,0.194,-0.049,3.273,4.005,13.97
"2018-08-18 00:00:00",2499,0,2018,230,0,0.116,0.075,-0.72,0.247,-0.042,0.309,98.1,92.9,3.176,3.958,134.9,99.1,576.5,2.888,0.381,0.374,0.128,4.24,5.253,13.86
"2018-08-18 01:00:00",2500,0,2018,230,1,0.012,0.009,-0.692,0.354,0.067,0.38,97.5,92.3,3.616,4.59,131.4,95.5,576.5,2.887,0.042,0.538,0.226,4.384,5.508,13.77
"2018-08-18 02:00:00",2501,0,2018,230,2,0.001,0,-0.774,0.659,0.356,0.697,94.7,90.4,4.262,5.375,126.3,90.1,576.3,2.883,0.153,0.856,0.314,5.109,6.377,13.7
"2018-08-18 03:00:00",2502,0,2018,230,3,0,0,-2.148,0.525,0.246,0.703,90.5,85.3,4.908,6.183,130.4,93.6,576.1,2.883,1.321,0.744,0.275,6.056,7.167,13.63
"2018-08-18 04:00:00",2503,0,2018,230,4,0,0,-2.113,0.259,-0.015,0.472,88.2,82.9,5.505,6.869,132.8,95.1,575.8,2.885,0.847,0.678,-0.044,6.723,8.13,13.57
"2018-08-18 05:00:00",2504,0,2018,230,5,0,0,-1.985,-0.125,-0.424,0.067,86.1,81,5.977,7.395,129.4,93,575.6,2.887,1.974,0.134,-0.434,6.978,8.25,13.51
"2018-08-18 06:00:00",2505,0,2018,230,6,0.002,0.001,-0.837,0.11,-0.131,0.228,85.6,80.6,6.174,7.472,127.5,91.4,575.5,2.885,1.505,0.317,-0.334,7.696,8.79,13.46
"2018-08-18 07:00:00",2506,0,2018,230,7,0.028,0.02,-1.097,0.124,-0.123,0.269,86,81.2,6.045,7.338,123.1,87.5,575.5,2.884,1.406,0.403,-0.072,7.167,8.53,13.4
"2018-08-18 08:00:00",2507,0,2018,230,8,0.294,0.207,-1.172,-0.171,-0.396,0.021,86,81.4,6.76,8.2,125,89.1,575.3,2.886,2.069,0.162,-0.503,8.28,9.37,13.41
"2018-08-18 09:00:00",2508,0,2018,230,9,0.665,0.47,-0.272,-0.003,-0.223,0.187,84,79.39,7.583,9.1,131.5,95.8,575.2,2.886,1.502,0.42,-0.319,9.18,10.6,13.5
"2018-08-18 10:00:00",2509,0,2018,230,10,1.026,0.723,0.537,0.17,-0.011,0.385,81.6,77.17,8.43,9.95,132.8,96.7,575.4,2.885,2.63,0.415,0.01,10.44,11.71,13.66
"2018-08-18 11:00:00",2510,0,2018,230,11,1.954,1.416,1.122,-0.562,-0.671,-0.319,77.6,73.68,10.23,11.94,135.1,98.6,575.4,2.89,2.825,0.234,-0.987,12.7,14.66,13.97
"2018-08-18 12:00:00",2511,0,2018,230,12,2.263,1.704,0.615,-0.603,-0.759,-0.313,72.91,68.84,10.14,11.8,135.5,100.7,575.7,2.892,2.827,-0.25,-1.01,12.37,14.16,14.28
"2018-08-18 13:00:00",2512,0,2018,230,13,3.184,2.387,1.75,-0.281,-0.323,0.101,72.34,68.08,9.54,11.25,126.2,91,575.9,2.89,2.825,0.203,-0.615,11.71,13.04,14.59
"2018-08-18 14:00:00",2513,0,2018,230,14,3.973,2.911,3.053,-0.211,-0.263,0.233,72.84,68.71,9.23,10.91,124.9,88.2,575.8,2.892,2.825,0.307,-0.508,11.03,12.94,14.69
"2018-08-18 15:00:00",2514,0,2018,230,15,4.127,2.947,4.47,0.524,0.432,1.04,73.05,68.77,8.3,9.83,124.6,87.4,575.6,2.89,2.82,0.866,0.23,9.86,11.38,14.75
"2018-08-18 16:00:00",2515,0,2018,230,16,3.99,2.81,4.782,0.601,0.547,1.082,77.61,73.23,7.676,9.14,118.2,80,575.6,2.89,2.82,0.934,0.446,9.28,10.96,14.68
"2018-08-18 17:00:00",2516,0,2018,230,17,3.357,2.356,3.837,0.829,0.738,1.364,75.69,70.81,6.455,7.82,112.3,75.24,575.5,2.888,2.818,0.969,0.725,8.06,9.26,14.72
"2018-08-18 18:00:00",2517,0,2018,230,18,5.218,3.634,5.894,1.243,1.204,2.058,73.64,68.67,5.697,7.066,111,74.58,575.5,2.887,2.817,1.508,0.791,6.573,7.84,15.95
"2018-08-18 19:00:00",2518,0,2018,230,19,4.72,3.185,3.899,1.291,1.271,2.094,74.26,69.28,5.452,6.834,107.4,69.23,575.3,2.885,2.816,1.481,1.021,6.39,7.912,15.13
"2018-08-18 20:00:00",2519,0,2018,230,20,2.467,1.617,1.031,0.456,0.304,1.018,76.52,71.35,5.151,6.448,101.2,64.33,575.2,2.888,2.82,1.084,0.077,6.076,7.651,14.52
"2018-08-18 21:00:00",2520,0,2018,230,21,1.807,1.137,1.144,-0.142,-0.316,0.298,73.43,68,5.816,7.296,94,56.5,575.1,2.889,2.824,0.159,-0.574,6.729,8,14.48
"2018-08-18 22:00:00",2521,0,2018,230,22,1.537,0.815,1.1,-0.781,-0.951,-0.29,71.97,66.68,5.876,7.45,87.6,52.28,575.1,2.893,2.828,-0.407,-1.171,7.102,8.44,14.47
"2018-08-18 23:00:00",2522,0,2018,230,23,0.696,0.364,-1.583,-1.444,-1.688,-1.017,71.96,66.55,6.289,7.968,88.1,52.23,575,2.895,2.833,-0.896,-1.797,7.252,8.77,14.15
"2018-08-19 00:00:00",2523,0,2018,231,0,0.286,0.138,-1.305,-1.876,-2.157,-1.63,71.7,66.62,7.219,8.86,94.2,56.77,574.8,2.897,2.837,-1.599,-2.112,8.78,10.45,13.97
"2018-08-19 01:00:00",2524,0,2018,231,1,0.014,0.01,-1.58,-2.38,-2.66,-2.181,71.95,66.73,7.936,9.68,96.7,59.94,574.7,2.899,2.841,-1.971,-2.783,9.49,11.06,13.85
"2018-08-19 02:00:00",2525,0,2018,231,2,0,0,-1.728,-2.926,-3.236,-2.775,73.85,68.68,6.697,8.1,106.9,69.97,574.7,2.903,2.842,-2.559,-3.262,8.49,10.23,13.76
"2018-08-19 03:00:00",2526,0,2018,231,3,0,0,-2.159,-2.673,-2.992,-2.452,72.44,67.18,5.831,7.169,110.6,75.55,574.4,2.903,2.84,-2.414,-2.875,7.108,8.95,13.69
"2018-08-19 04:00:00",2527,0,2018,231,4,0,0,-2.826,-3.14,-3.385,-2.892,71.32,66.44,6.712,8.08,117.3,79.16,574.5,2.906,2.843,-2.561,-3.774,8.42,9.98,13.63
"2018-08-19 05:00:00",2528,0,2018,231,5,0,0,-3.888,-4.104,-4.399,-3.855,71.02,66.2,7.84,9.4,113.5,77.67,574.3,2.911,2.85,-3.654,-4.554,9.79,11.66,13.57
"2018-08-19 06:00:00",2529,0,2018,231,6,0.002,0.001,-3.83,-4.929,-5.245,-4.719,71.89,66.84,9.28,11.22,105.6,69.02,574.2,2.915,2.858,-4.412,-5.276,10.98,12.96,13.51
"2018-08-19 07:00:00",2530,0,2018,231,7,0.041,0.031,-3.72,-5.241,-5.545,-5.009,72.39,67.42,8.88,10.66,106.5,71.74,574.4,2.917,2.859,-5.028,-5.491,10.58,12.71,13.46
"2018-08-19 08:00:00",2531,0,2018,231,8,0.289,0.282,-4.296,-5.023,-5.294,-4.704,70.62,65.89,9.3,11.22,103.2,67.26,574.5,2.916,2.86,-4.763,-5.296,10.83,12.56,13.46
"2018-08-19 09:00:00",2532,0,2018,231,9,0.962,0.812,-4.445,-4.781,-4.995,-4.406,70.21,65.84,8.93,10.69,105.3,74.1,574.7,2.916,2.858,-4.386,-5.066,11.27,12.99,13.55
"2018-08-19 10:00:00",2533,0,2018,231,10,1.792,1.487,-3.81,-4.262,-4.367,-3.866,68.68,64.7,9.42,11.22,111.5,75.89,574.9,2.913,2.856,-4.031,-4.561,10.99,12.55,13.72
"2018-08-19 11:00:00",2534,0,2018,231,11,2.529,2.084,-3.008,-3.94,-3.969,-3.548,68.18,64.32,9.81,11.57,116.4,79.97,575.2,2.912,2.856,-3.624,-4.162,11.42,13.23,13.96
"2018-08-19 12:00:00",2535,0,2018,231,12,3.878,3.102,-1.311,-3.353,-3.377,-2.944,67.88,64.16,9.93,11.64,113.7,80.8,575.5,2.91,2.854,-2.898,-3.745,11.84,13.16,14.54
"2018-08-19 13:00:00",2536,0,2018,231,13,4.988,3.817,0.779,-2.582,-2.569,-2.137,67.99,64.19,9.95,11.62,113,81.7,575.9,2.906,2.849,-2.286,-2.93,11.47,13.23,14.94
"2018-08-19 14:00:00",2537,0,2018,231,14,4.496,3.355,0.58,-2.069,-2.111,-1.636,68.62,64.57,9.87,11.54,117.1,82.2,576,2.905,2.847,-1.881,-2.326,11.56,13.14,14.9
"2018-08-19 15:00:00",2538,0,2018,231,15,5.171,3.828,1.05,-1.619,-1.651,-1.075,69.07,64.95,9.18,10.74,121.3,84.5,576.2,2.904,2.843,-1.295,-2.025,11.43,13.09,15.27
"2018-08-19 16:00:00",2539,0,2018,231,16,5.209,3.786,1.336,-1.112,-1.132,-0.554,69.71,65.79,8.29,9.68,123.9,86.5,576.5,2.901,2.841,-0.859,-1.358,10.32,12.47,15.19
