 138. 1000.    2.00    1.64     .44  -14.27  -14.28   76.40   78.90    4.64    5.09  309.80  391.70    1.85    2.39  -13.45  -10.28  -10.71  -12.63  -13.57  -13.93  -13.02  -12.23  -13.79  -13.86  -13.45  -13.90  -14.00  300.90   11.80
 138. 1100.    2.41    1.97     .25  -13.89  -13.90   75.70   78.20    4.46    4.88  308.00  391.60    1.85    2.38  -12.81   -8.84   -9.70  -12.04  -12.87  -13.34  -12.17  -11.26  -13.19  -13.28  -12.81  -13.50  -13.64  297.80   11.80
 138. 1200.    2.64    2.11     .19  -13.36  -13.30   74.70   76.90    4.22    4.61  301.50  391.10    1.84    2.38  -12.46   -9.30   -8.72  -11.90  -12.36  -12.97  -11.62  -10.92  -12.82  -12.99  -12.46  -12.94  -13.03  291.10   11.81
 138. 1300.    2.87    2.27     .14  -12.84  -12.81   74.40   76.90    3.97    4.35  305.40  391.30    1.84    2.38   -6.43   -9.79   -7.59  -11.66   -8.90  -11.78  -11.66  -10.54  -11.91   -9.80   -6.43  -12.42  -12.56  298.10   11.81
 138. 1400.    2.51    2.07     .28  -12.37  -12.32   75.30   77.50    3.78    4.06  300.20  391.30    1.84    2.38   -4.37  -10.06   -7.10  -10.66   -6.84  -11.51  -11.25   -7.47  -11.34   -8.63   -4.37  -12.00  -12.08  295.70   11.81
 138. 1500.    2.50    2.14     .22  -11.87  -12.11   74.00   77.70    3.14    3.44  316.00  391.30    1.84    2.37   -4.70   -8.90   -4.37   -9.77   -6.91   -9.95  -10.75   -6.76   -9.35   -5.32   -4.70  -11.43  -11.83  308.40   11.81
 138. 1600.    2.86    2.41     .09  -10.77  -11.56   66.49   74.50    2.47    2.78  330.80  391.10    1.82    2.38   -2.20   -5.95    1.45   -9.75   -8.27   -8.88   -9.81   -3.32   -8.22    -.75   -2.20   -9.79  -11.13  327.10   11.81
 138. 1700.    2.57    2.20     .24  -11.78  -11.68   72.50   75.30    2.35    2.55  302.20  391.40    1.83    2.38   -2.96   -7.49   -2.34   -8.76   -5.34   -9.62   -9.87   -2.28   -8.96   -3.70   -2.96  -11.04  -11.34  300.20   11.81
 138. 1800.    1.86    1.60     .61  -11.93  -11.90   75.60   77.80    2.37    2.59  286.70  391.20    1.84    2.38   -6.03   -9.29   -6.98   -8.61   -5.51  -10.49  -10.45   -6.45   -9.76   -6.31   -6.03  -11.47  -11.57  283.00   11.81
 138. 1900.    1.75    1.52     .77  -11.84  -11.74   76.40   78.60    1.80    2.02  303.30  391.20    1.84    2.38   -6.45  -13.73  -14.57  -15.31  -14.45  -15.15  -15.27  -13.68  -14.71  -12.51   -6.45  -11.34  -11.44  301.90   11.81
 138. 2000.    1.96    1.69     .73  -11.23  -11.20   72.40   75.60     .99    1.21  307.60  391.20    1.74    2.38   -6.72  -23.86  -27.52  -27.70  -27.65  -27.90  -27.70  -27.76  -27.22  -24.78   -6.72  -10.64  -10.89  303.90   11.82
 138. 2100.    1.63    1.42     .86  -11.95  -11.80   72.70   76.00     .97    1.19  259.20  390.90    1.84    2.38  -10.79  -24.70  -28.00  -28.48  -28.56  -28.87  -28.77  -28.84  -28.43  -25.80  -10.79  -11.60  -11.31  246.80   11.81
 138. 2200.    1.25    1.09     .88  -15.50  -14.80   75.90   80.70    1.38    1.92  218.50  390.90    1.85    2.39  -12.14  -26.71  -28.31  -28.74  -28.92  -29.19  -29.15  -29.22  -28.76  -25.95  -12.14  -15.08  -14.46  211.30   11.79
 138. 2300.    1.04     .92     .93  -17.56  -16.87   75.30   80.20    1.32    1.77  228.10  390.60    1.86    2.40  -13.56  -27.46  -28.52  -28.93  -29.15  -29.45  -29.46  -29.54  -29.09  -26.16  -13.56  -17.14  -16.49  220.20   11.75
 139.    0.     .88     .77     .98  -18.90  -18.62   79.50   83.10    2.15    2.66  239.60  390.70    1.86    2.40  -15.15  -27.85  -28.66  -29.06  -29.32  -29.63  -29.67  -29.77  -29.32  -26.29  -15.15  -18.53  -18.34  233.30   11.71
 139.  100.     .73     .63    1.05  -20.59  -20.19   78.10   81.40    2.07    2.56  217.80  390.40    1.87    2.41  -16.54  -28.10  -28.76  -29.15  -29.43  -29.76  -29.84  -29.95  -29.50  -26.41  -16.54  -20.22  -19.93  211.20   11.69
 139.  200.     .62     .55    1.10  -22.23  -21.69   78.80   80.80    1.85    2.43  219.10  390.10    1.87    2.41  -17.87  -28.26  -28.83  -29.22  -29.52  -29.86  -29.97  -30.08  -29.61  -26.45  -17.87  -21.92  -21.42  214.40   11.68
 139.  300.     .44     .54    1.10  -22.06  -21.57   78.40   80.10    2.58    3.20  232.00  390.10    1.87    2.41  -19.08  -28.39  -28.90  -29.28  -29.58  -29.94  -30.08  -30.19  -29.73  -26.55  -19.08  -21.80  -21.33  225.60   11.66
 139.  400.     .61     .57    1.08  -21.93  -21.88   74.80   77.30    3.97    4.57  258.00  389.80    1.87    2.41  -19.86  -28.49  -28.94  -29.32  -29.64  -29.99  -30.14  -30.27  -29.77  -26.57  -19.86  -21.60  -21.54  252.10   11.67
 139.  500.     .74     .68    1.01  -21.52  -21.50   73.80   76.20    5.29    5.89  266.10  389.80    1.87    2.41  -20.35  -28.58  -28.99  -29.37  -29.70  -30.06  -30.24  -30.37  -29.87  -26.62  -20.35  -21.20  -21.18  260.40   11.67
 139.  600.     .92     .85     .92  -21.32  -21.33   72.00   74.10    6.19    6.82  263.90  389.90    1.86    2.41  -20.53  -28.62  -29.01  -29.38  -29.71  -30.09  -30.27  -30.40  -29.87  -26.61  -20.53  -20.97  -20.97  258.40   11.67
 139.  700.    1.16    1.05     .80  -20.72  -20.74   70.60   72.50    6.92    7.59  261.90  390.10    1.85    2.38  -20.48  -28.66  -29.02  -29.38  -29.72  -30.10  -30.29  -30.42  -29.87  -26.65  -20.48  -20.41  -20.40  256.10   11.67
 139.  800.    1.48    1.31     .65  -20.02  -20.05   66.93   68.62    5.58    6.10  256.00  390.40    1.86    2.39  -20.26  -28.70  -29.03  -29.39  -29.74  -30.11  -30.30  -30.44  -29.90  -26.69  -20.26  -19.65  -19.64  251.00   11.67
 139.  900.    1.79    1.58     .51  -19.47  -19.53   67.61   69.13    7.43    8.04  254.70  390.20    1.86    2.40  -19.89  -28.71  -29.02  -29.38  -29.72  -30.09  -30.29  -30.42  -29.86  -26.68  -19.89  -19.12  -19.15  249.50   11.67
 139. 1000.    2.12    1.88     .34  -18.40  -18.43   65.79   67.51    5.93    6.37  241.00  389.80    1.85    2.40  -19.52  -28.74  -29.04  -29.40  -29.75  -30.13  -30.33  -30.47  -29.92  -26.72  -19.52  -18.01  -18.07  236.40   11.67
 139. 1100.    2.41    2.12     .25  -17.04  -17.06   63.89   65.89    4.10    4.38  211.20  389.80    1.85    2.40  -19.00  -28.75  -29.04  -29.39  -29.74  -30.11  -30.33  -30.47  -29.93  -26.78  -19.00  -16.61  -16.69  207.60   11.66
 139. 1200.    2.68    2.33     .17  -15.80  -15.77   65.54   67.28    5.73    6.13  231.30  389.30    1.85    2.39  -18.32  -28.75  -29.03  -29.37  -29.73  -30.10  -30.32  -30.46  -29.91  -26.74  -18.32  -15.40  -15.49  226.70   11.67
 139. 1300.    2.80    2.41     .14  -14.48  -14.42   67.39   68.99    6.29    6.73  230.80  388.40    1.84    2.38  -17.56  -28.75  -29.02  -29.36  -29.73  -30.11  -30.34  -30.48  -29.91  -26.73  -17.56  -14.10  -14.21  226.50   11.67
 139. 1400.    2.80    2.41     .17  -13.23  -13.17   68.74   70.20    6.92    7.43  235.70  388.00    1.84    2.38  -16.89  -28.75  -29.02  -29.36  -29.73  -30.12  -30.36  -30.49  -29.92  -26.70  -16.89  -12.88  -12.98  231.30   11.67
 139. 1500.    2.87    2.48     .18  -11.91  -11.84   68.48   69.97    6.89    7.37  235.90  387.50    1.83    2.37  -16.13  -28.76  -29.03  -29.37  -29.74  -30.14  -30.38  -30.52  -29.95  -26.68  -16.13  -11.59  -11.67  231.30   11.68
 139. 1600.    2.66    2.26     .99  -10.41  -10.46   64.13   65.83    7.03    7.66  223.30     .00    1.11    1.43  -14.75  -28.81  -29.05  -29.36  -29.73  -30.13  -30.34  -30.48  -29.88  -26.57  -14.75   -9.19   -9.34  218.10    8.59
 139. 1700.    2.73    2.31     .67   -9.93   -9.96   71.40   73.30    7.28    7.85  248.00  386.50    1.83    2.37  -14.30  -28.75  -29.00  -29.34  -29.72  -30.11  -30.36  -30.48  -29.85  -26.56  -14.30   -9.61   -9.71  241.80   14.08
 139. 1800.    2.68    2.20     .84   -9.10   -9.13   73.40   75.50    7.16    7.74  249.50  386.30    1.09    2.37  -13.71  -28.77  -29.01  -29.35  -29.73  -30.13  -30.39  -30.51  -29.89  -26.55  -13.71   -8.77   -8.86  244.00   14.67
 139. 1900.    2.39    1.99    1.00   -8.61   -8.60   74.20   76.00    7.07    7.65  257.30  386.40    1.83    2.38  -13.26  -28.75  -29.00  -29.34  -29.73  -30.13  -30.40  -30.52  -29.85  -26.45  -13.26   -8.30   -8.29  251.60   14.62
 139. 2000.    2.08    1.74    1.18   -8.60   -8.56   74.30   76.30    6.15    6.66  252.60  386.60    1.83    2.37  -13.04  -28.75  -29.00  -29.34  -29.74  -30.14  -30.41  -30.53  -29.85  -26.39  -13.04   -8.27   -8.25  246.60   14.02
 139. 2100.    1.72    1.46    1.29   -8.68   -8.60   74.20   76.20    5.66    6.14  250.40  386.90    1.83    2.38  -13.03  -28.76  -29.01  -29.35  -29.74  -30.15  -30.42  -30.54  -29.85  -26.37  -13.03   -8.39   -8.32  244.90   13.83
 139. 2200.    1.47    1.24    1.37   -8.89   -8.74   75.00   77.00    4.33    4.76  242.90  387.20    1.83    2.38  -13.12  -28.77  -29.02  -29.36  -29.76  -30.16  -30.44  -30.57  -29.88  -26.35  -13.12   -8.62   -8.54  237.10   13.83
 139. 2300.     .96     .82    1.52  -10.17   -9.99   76.80   78.90    4.69    5.18  231.30  387.30    1.83    2.38  -13.41  -28.77  -29.02  -29.36  -29.76  -30.16  -30.45  -30.56  -29.82  -26.29  -13.41   -9.86   -9.77  226.20   13.78
 140.    0.     .81     .69    2.02  -11.14  -10.92   78.20   80.30    4.10    4.57  226.30  388.00    1.83    2.39  -13.92  -28.81  -29.05  -29.38  -29.79  -30.20  -30.49  -30.61  -29.88  -26.32  -13.92  -10.89  -10.74  222.70   13.75
 140.  100.     .40     .35    1.67  -12.22  -11.99   80.10   82.10    4.41    4.93  224.30  388.50    1.84    2.39  -14.38  -28.82  -29.06  -29.39  -29.79  -30.19  -30.47  -30.58  -29.83  -26.34  -14.38  -11.98  -11.84  219.80   13.66
 140.  200.     .41     .37    1.62  -12.26  -12.11   81.30   83.20    4.82    5.31  224.40  388.90    1.84    2.39  -14.79  -28.86  -29.09  -29.43  -29.83  -30.24  -30.53  -30.65  -29.93  -26.41  -14.79  -12.22  -12.09  219.80   13.62
 140.  300.     .36     .47    1.80  -10.07   -9.82   79.60   81.20    4.17    4.64  230.10  389.10    1.83    2.38  -14.36  -28.89  -29.12  -29.46  -29.86  -30.28  -30.59  -30.74  -30.07  -26.50  -14.36   -9.89   -9.68  224.90   13.60
 140.  400.     .65     .60    1.72  -10.89  -10.70   78.30   80.30    4.99    5.52  237.20  389.60    1.83    2.38  -14.58  -28.86  -29.10  -29.43  -29.85  -30.26  -30.57  -30.69  -29.95  -26.37  -14.58  -10.64  -10.46  232.00   13.63
 140.  500.     .73     .69    1.68  -11.44  -11.36   76.40   78.40    5.56    6.08  250.60  390.00    1.83    2.39  -14.69  -28.87  -29.10  -29.44  -29.86  -30.27  -30.59  -30.71  -29.93  -26.34  -14.69  -11.20  -11.09  244.80   13.67
 140.  600.     .85     .80    1.65  -11.67  -11.60   76.90   78.90    4.90    5.40  254.40  390.70    1.84    2.39  -14.72  -28.87  -29.10  -29.43  -29.86  -30.27  -30.58  -30.70  -29.92  -26.33  -14.72  -11.45  -11.36  249.10   13.76
 140.  700.    1.14    1.06    1.61  -11.33  -11.26   76.30   78.30    4.42    4.83  247.80  390.90    1.83    2.39  -14.60  -28.89  -29.11  -29.44  -29.85  -30.28  -30.59  -30.71  -29.92  -26.35  -14.60  -11.10  -11.02  242.40   13.96
 140.  800.    1.41    1.30    1.70  -10.44  -10.37   76.00   77.80    3.83    4.22  249.50  391.30    1.83    2.38  -14.15  -28.90  -29.11  -29.44  -29.84  -30.26  -30.57  -30.71  -29.94  -26.39  -14.15  -10.16  -10.05  243.60   14.51
 140.  900.    1.75    1.60    1.74   -9.85   -9.73   76.40   78.20    4.04    4.47  236.50  391.00    1.83    2.38  -13.69  -28.88  -29.09  -29.41  -29.81  -30.23  -30.53  -30.66  -29.89  -26.38  -13.69   -9.56   -9.45  231.50   13.96
 140. 1000.    2.06    1.87    1.57   -9.49   -9.35   76.80   78.70    4.16    4.55  226.80  390.50    1.83    2.38  -13.19  -28.86  -29.07  -29.39  -29.80  -30.21  -30.50  -30.63  -29.82  -26.34  -13.19   -9.18   -9.13  221.90   13.71
 140. 1100.    2.38    2.12    1.38   -8.82   -8.72   75.60   77.40    4.81    5.24  233.80  390.00    1.83    2.38  -12.65  -28.85  -29.06  -29.37  -29.78  -30.20  -30.50  -30.62  -29.80  -26.31  -12.65   -8.53   -8.52  228.10   13.84
 140. 1200.    2.60    2.30    1.35   -7.33   -7.33   72.90   74.60    6.05    6.56  248.70  389.50    1.82    2.37  -11.91  -28.84  -29.05  -29.37  -29.77  -30.21  -30.49  -30.61  -29.77  -26.28  -11.91   -7.01   -6.98  243.50   14.00
 140. 1300.    2.68    2.43    1.10   -7.23   -7.28   70.70   72.50    6.31    6.80  252.10  389.10    1.82    2.37  -11.24  -28.84  -29.04  -29.37  -29.77  -30.19  -30.49  -30.59  -29.74  -26.21  -11.24   -6.91   -6.92  246.40   13.87
 140. 1400.    2.97    2.57     .82   -6.81   -6.89   70.40   72.10    7.72    8.34  262.10  389.10    1.82    2.37  -11.17  -28.84  -29.04  -29.37  -29.78  -30.20  -30.49  -30.60  -29.73  -26.17  -11.17   -6.54   -6.55  256.60   13.97
 140. 1500.    3.00    2.61     .72   -6.60   -6.67   70.60   72.20    8.69    9.36  264.80  389.10    1.82    2.37  -10.81  -28.84  -29.05  -29.37  -29.78  -30.20  -30.51  -30.60  -29.73  -26.14  -10.81   -6.31   -6.33  259.40   13.68
 140. 1600.    2.95    2.56     .61   -6.69   -6.75   70.90   72.60    8.05    8.67  266.80  389.00    1.82    2.37  -10.26  -28.84  -29.05  -29.37  -29.77  -30.21  -30.50  -30.59  -29.68  -26.11  -10.26   -6.39   -6.43  260.80   14.20
 140. 1700.    2.82    2.43     .63   -6.68   -6.70   71.30   73.40    6.93    7.49  272.20  389.20    1.82    2.37   -9.97  -28.83  -29.04  -29.36  -29.77  -30.18  -30.49  -30.58  -29.66  -26.11   -9.97   -6.32   -6.44  266.30   14.06
 140. 1800.    2.62    2.25     .68   -6.84   -6.85   71.10   73.20    6.11    6.60  270.20  389.60    1.82    2.37   -9.88  -28.83  -29.04  -29.36  -29.77  -30.19  -30.49  -30.59  -29.66  -26.10   -9.88   -6.46   -6.54  264.70   14.02
 140. 1900.    2.36    2.03     .78   -7.28   -7.21   71.60   73.50    5.02    5.47  274.90  389.70    1.82    2.37   -9.98  -28.83  -29.04  -29.37  -29.78  -30.20  -30.52  -30.62  -29.71  -26.07   -9.98   -6.90   -6.89  268.40   14.22
 140. 2000.    2.05    1.78     .87   -8.14   -8.06   73.10   75.20    3.55    3.94  255.70  390.10    1.82    2.37  -10.30  -28.83  -29.05  -29.38  -29.80  -30.22  -30.53  -30.62  -29.70  -25.99  -10.30   -7.76   -7.79  249.90   14.58
 140. 2100.    1.71    1.51     .91   -9.40   -9.26   75.00   77.10    3.61    4.03  241.30  390.40    1.83    2.38  -10.84  -28.83  -29.05  -29.38  -29.80  -30.21  -30.52  -30.61  -29.69  -25.96  -10.84   -9.05   -9.02  236.50   14.43
 140. 2200.    1.41    1.24     .96  -10.79  -10.64   75.80   78.10    3.39    3.80  237.50  390.70    1.83    2.38  -11.55  -28.86  -29.08  -29.41  -29.83  -30.24  -30.56  -30.66  -29.74  -25.99  -11.55  -10.47  -10.44  231.70   14.18
 140. 2300.    1.14    1.00    1.05  -11.66  -11.54   75.10   77.20    4.18    4.65  248.90  390.80    1.84    2.39  -12.33  -28.88  -29.10  -29.44  -29.86  -30.27  -30.60  -30.70  -29.78  -25.99  -12.33  -11.37  -11.30  243.80   14.02
 141.    0.     .91     .80    1.12  -12.77  -12.62   74.60   76.70    3.86    4.32  248.70  391.10    1.84    2.39  -13.09  -28.90  -29.12  -29.45  -29.88  -30.29  -30.62  -30.73  -29.81  -25.99  -13.09  -12.45  -12.35  243.20   13.96
 141.  100.     .76     .66    1.14  -14.66  -14.44   76.00   78.00    3.37    3.80  221.30  391.50    1.85    2.40  -13.97  -28.91  -29.13  -29.46  -29.89  -30.31  -30.64  -30.74  -29.81  -26.00  -13.97  -14.33  -14.19  216.50   13.91
 141.  200.     .67     .58    1.16  -16.21  -15.88   76.70   77.60    2.91    3.29  220.60  391.90    1.85    2.41  -14.87  -28.93  -29.15  -29.48  -29.91  -30.33  -30.65  -30.76  -29.84  -26.01  -14.87  -15.92  -15.60  215.30   13.87
 141.  300.     .48     .57    1.15  -16.50  -16.32   75.10   76.20    4.35    4.80  244.90  392.20    1.85    2.41  -15.71  -28.96  -29.18  -29.50  -29.93  -30.34  -30.68  -30.79  -29.88  -26.07  -15.71  -16.34  -16.06  239.50   13.85
 141.  400.     .70     .62    1.10  -16.97  -16.94   73.40   75.50    5.24    5.73  253.60  391.70    1.85    2.41  -16.26  -28.97  -29.19  -29.52  -29.94  -30.37  -30.68  -30.79  -29.87  -26.10  -16.26  -16.72  -16.64  248.00   13.85
 141.  500.     .73     .66    1.09  -17.36  -17.33   73.80   75.80    5.03    5.52  254.20  391.80    1.86    2.41  -16.67  -28.99  -29.21  -29.53  -29.96  -30.39  -30.71  -30.82  -29.90  -26.12  -16.67  -17.11  -17.06  248.60   13.87
 141.  600.     .99     .90     .94  -17.61  -17.60   73.60   75.60    4.10    4.55  258.80  391.80    1.86    2.41  -17.03  -29.01  -29.22  -29.55  -29.98  -30.40  -30.74  -30.84  -29.92  -26.14  -17.03  -17.33  -17.27  252.70   13.93
 141.  700.    1.26    1.14     .84  -17.52  -17.51   73.10   75.20    3.49    3.87  273.30  391.90    1.86    2.41  -17.17  -29.01  -29.21  -29.54  -29.96  -30.39  -30.72  -30.83  -29.89  -26.13  -17.17  -17.20  -17.16  267.90   14.11
 141.  800.    1.52    1.36     .73  -17.14  -17.12   73.20   75.10    3.55    3.92  277.60  391.60    1.86    2.41  -17.15  -29.00  -29.20  -29.52  -29.93  -30.35  -30.67  -30.78  -29.85  -26.12  -17.15  -16.82  -16.79  271.40   14.55
 141.  900.    1.89    1.67     .63  -16.15  -16.16   73.10   75.10    2.52    2.79  258.60  391.00    1.85    2.41  -16.83  -29.01  -29.20  -29.53  -29.93  -30.35  -30.67  -30.79  -29.87  -26.14  -16.83  -15.81  -15.78  252.90   14.05
 141. 1000.    1.69    1.49     .79  -14.81  -14.82   74.60   76.60    1.90    2.07  261.00  390.10    1.85    2.40  -16.21  -28.97  -29.17  -29.48  -29.90  -30.32  -30.63  -30.74  -29.80  -26.03  -16.21  -14.53  -14.55  255.30   14.07
 141. 1100.    1.80    1.60     .81  -12.66  -12.66   74.70   76.40    1.48    1.57  240.10  389.60    1.84    2.39  -15.06  -28.98  -29.18  -29.50  -29.92  -30.35  -30.67  -30.79  -29.88  -26.05  -15.06  -12.44  -12.44  234.70   14.06
 141. 1200.    2.10    1.86     .77  -11.26  -11.29   73.70   75.50    1.50    1.58  216.60  389.20    1.84    2.39  -13.97  -28.96  -29.17  -29.48  -29.91  -30.33  -30.66  -30.78  -29.85  -26.03  -13.97  -10.96  -10.98  211.80   13.69
 141. 1300.    2.65    2.34     .93   -9.00   -9.11   67.06   68.11     .89     .94  216.70  388.80    1.83    2.38  -12.90  -28.96  -29.16  -29.46  -29.88  -30.32  -30.65  -30.79  -29.90  -26.14  -12.90   -8.74   -8.58  215.20   13.57
 141. 1400.    2.86    2.53    1.21   -6.69   -6.92   58.86   60.26     .58     .63  205.60  388.00    1.83    2.38  -11.84  -28.92  -29.11  -29.42  -29.83  -30.26  -30.59  -30.72  -29.81  -26.06  -11.84   -6.16   -6.05  200.90   13.49
 141. 1500.    2.68    2.36    1.00   -7.44   -7.59   63.99   65.89    1.15    1.19   43.18  387.30    1.83    2.37  -11.13  -28.85  -29.04  -29.34  -29.76  -30.16  -30.47  -30.57  -29.58  -25.88  -11.13   -6.74   -6.81   41.27   13.41
 141. 1600.    2.63    2.34     .60   -8.11   -8.37   71.50   74.00    2.37    2.45   68.89  386.70    1.82    2.37  -10.50  -28.83  -29.03  -29.34  -29.76  -30.15  -30.46  -30.54  -29.50  -25.76  -10.50   -7.67   -7.86   65.02   13.83
 141. 1700.    2.67    2.36     .50   -8.09   -8.33   72.20   75.00    2.51    2.62   81.80  386.60    1.82    2.37  -10.01  -28.85  -29.04  -29.35  -29.76  -30.17  -30.48  -30.57  -29.55  -25.83  -10.01   -7.59   -7.84   77.60   13.77
 141. 1800.    2.19    1.93     .62   -8.37   -8.51   74.30   76.90    2.46    2.62   79.10  386.10    1.83    2.37   -9.91  -28.85  -29.05  -29.37  -29.79  -30.19  -30.51  -30.60  -29.58  -25.77   -9.91   -7.95   -8.12   74.30   14.07
 141. 1900.    2.23    1.96     .58   -8.68   -8.79   75.60   78.00    2.52    2.72   46.55  386.10    1.83    2.38  -10.12  -28.86  -29.06  -29.38  -29.80  -30.21  -30.53  -30.62  -29.62  -25.78  -10.12   -8.19   -8.26   43.72   13.89
 141. 2000.    2.08    1.84     .60   -9.69   -9.77   77.20   79.90    2.38    2.65   49.63  385.80    1.83    2.38  -10.62  -28.86  -29.07  -29.40  -29.81  -30.23  -30.54  -30.62  -29.60  -25.67  -10.62   -9.21   -9.25   46.98   14.74
 141. 2100.    1.79    1.61     .67  -10.83  -10.83   77.90   81.10    1.90    2.20   36.04  385.60    1.83    2.39  -11.28  -28.87  -29.08  -29.41  -29.82  -30.23  -30.55  -30.63  -29.61  -25.61  -11.28  -10.33  -10.38   33.08   14.93
 141. 2200.    1.44    1.29     .78  -11.97  -11.89   79.90   83.30    2.17    2.52   26.35  385.40    1.84    2.39  -12.02  -28.89  -29.10  -29.43  -29.86  -30.26  -30.59  -30.65  -29.59  -25.56  -12.02  -11.50  -11.53   22.87   14.79
 141. 2300.    1.22    1.09     .86  -12.84  -12.84   77.70   82.70    1.54    1.90   15.48  385.30    1.84    2.40  -12.97  -28.92  -29.13  -29.45  -29.88  -30.30  -30.63  -30.71  -29.67  -25.61  -12.97  -12.28  -12.52   17.60   14.67
 142.    0.     .93     .83     .98  -13.69  -13.99   72.10   80.20    1.42    1.76  267.00  385.30    1.85    2.40  -13.99  -28.92  -29.14  -29.47  -29.90  -30.32  -30.65  -30.72  -29.66  -25.60  -13.99  -12.84  -13.61  280.60   14.52
 142.  100.     .80     .70    1.03  -15.14  -15.19   75.30   82.00    1.50    1.83  338.90  385.10    1.85    2.41  -15.05  -28.95  -29.16  -29.49  -29.92  -30.35  -30.68  -30.75  -29.68  -25.61  -15.05  -14.41  -14.81  334.10   14.41
 142.  200.     .37     .34    1.23  -16.43  -16.31   83.00   87.00    2.42    2.80  342.40  385.10    1.86    2.41  -15.90  -28.96  -29.17  -29.49  -29.91  -30.32  -30.64  -30.70  -29.61  -25.62  -15.90  -16.09  -16.06  330.10   14.27
