  146.15  145.52  114.24  -34.50  -24.78  -23.43  -23.13   71.00   68.82    5.61    5.91  152.70    3.52    4.00    -.69     .01     .18     .79     .15   -1.09     .15  -33.83
  146.20  200.77  162.18  -25.72  -24.75  -22.94  -22.55   68.40   67.25    5.76    6.07  150.00    3.52    4.00    -.02     .00     .22     .81     .20    -.58     .15  -25.70
  146.24  268.09  221.68  -18.48  -24.73  -22.25  -21.71   66.21   65.25    5.97    6.25  150.40    3.52    4.00    -.02     .00     .36     .83     .27    -.48     .14  -18.46
  146.28  342.89  283.73  -11.19  -24.73  -21.16  -20.42   64.50   63.22    6.12    6.40  150.70    3.52    3.99    -.03     .00     .50     .83     .37    -.64     .14  -11.15
  146.32  418.54  346.46   -7.54  -24.68  -19.87  -19.00   62.94   60.77    6.18    6.42  155.60    3.52    3.99    -.03     .00     .78     .83     .44   -1.08     .12   -7.51
  146.36  488.07  405.96   -5.63  -24.64  -18.36  -17.22   61.11   58.98    5.91    6.13  156.40    3.52    3.99    -.04     .00    1.27     .83     .57   -1.07     .11   -5.59
  146.40  548.25  456.11   -3.96  -24.27  -16.65  -15.60   59.45   57.20    6.40    6.64  161.90    3.52    3.99    -.04     .00     .96     .83     .52   -1.13     .12   -3.92
  146.45  592.79  491.81   -5.53  -24.24  -15.38  -14.50   61.25   59.09    6.38    6.62  163.70    3.52    4.00    -.03     .00     .77     .83     .44   -1.08     .12   -5.50
  146.49  635.29  515.10   -3.43  -24.22  -99.00  -99.00  -99.00  -99.00  -99.00  -99.00  -99.00    2.87    3.27     .00     .00     .00     .81     .00     .00     .00   -3.43
  146.53  637.67  515.61    7.65  -24.23  -12.07  -12.09   60.71   58.60    7.22    7.43  154.20    3.50    3.97    5.35   27.21    -.02     .81    -.01   -1.06     .11  -24.90
  146.57  617.44  501.33    -.05  -24.38   -9.65   -9.66   51.19   49.50    5.18    5.41  128.70  -99.00  -99.00    2.65   25.65    -.01     .81    -.01    -.84     .12  -28.35
  146.61  558.11  456.96   16.87  -24.46  -99.00  -99.00  -99.00  -99.00  -99.00    5.20  125.00  -99.00  -99.00     .00     .00     .00     .82     .00     .00   52.10   16.87
  146.65  528.02  428.91    -.23  -24.46   -9.67   -9.67   50.70   49.07    4.70    4.90  122.60  -99.00  -99.00     .00   19.91     .00     .81     .00    -.82     .10  -20.14
  146.70  464.95  371.11   -5.31  -24.44  -11.84  -11.81   61.89   59.64    4.97    5.22  144.00    3.56    3.99   -6.09   19.96     .02     .80     .01   -1.13     .12  -19.17
  146.74  392.36  309.40  -12.66  -18.95  -12.65  -12.50   63.72   61.49    4.56    4.85  139.90    3.55    3.99  -12.55    5.41     .09     .79     .07   -1.11     .14   -5.52
  146.78  317.05  246.84  -19.58  -14.85  -13.68  -13.53   64.23   62.03    5.11    5.44  140.80    3.55    3.99  -20.36    7.84     .07     .78     .08   -1.10     .16   -7.07
  146.82  190.40  187.17  -25.16  -16.12  -14.99  -14.83   64.23   61.97    5.14    5.48  138.50    3.55    3.99  -24.83    8.04     .07     .98     .08   -1.13     .17   -8.38
  146.86  136.00  136.00  -24.59  -17.01  -15.96  -15.84   64.20   62.16    6.15    6.53  140.40    3.55    3.99  -30.20   11.88     .04    1.00     .06   -1.02     .19   -6.27
  146.90   94.69   94.69 -118.94  -18.37  -17.33  -17.20   64.33   62.32    6.10    6.47  137.30    3.55    3.99  -28.61    8.65     .05    1.00     .06   -1.01     .18  -98.98
  146.95   87.55   66.13  -61.25  -19.53  -18.46  -18.27   64.08   62.08    6.32    6.71  133.50    3.55    3.99  -33.45    4.70     .07     .76     .09   -1.00     .19  -32.50
  146.99   51.68   50.15  -48.35  -20.82  -20.02  -19.86   63.17   61.24    6.29    6.66  135.80    3.55    3.99  -30.67    4.89     .06     .97     .08    -.96     .18  -22.56
  147.03   52.36   47.94  -46.28  -21.57  -20.69  -20.64   63.63   61.73    6.84    7.24  132.20    3.55    4.00  -18.68   13.58     .02     .92     .03    -.95     .20  -41.18
  147.07   59.33   59.33  -51.77  -21.85  -21.03  -20.96   64.76   62.97    7.50    7.92  128.40    3.55    3.99  -26.12   11.34     .02    1.00     .04    -.90     .21  -36.99
  147.11  102.85   84.83  -49.47  -21.81  -21.02  -20.91   65.26   63.54    7.42    7.83  130.80    3.55    3.99  -34.00    7.42     .03     .82     .06    -.86     .20  -22.89
  147.15  147.39  123.25  -42.87  -21.75  -21.05  -20.93   66.13   63.79    7.67    8.08  134.00    3.55    3.98  -35.64   10.71     .04     .84     .06   -1.17     .20  -17.95
  147.20  203.32  174.25  -34.39  -21.20  -20.39  -20.48   65.66   64.36    7.26    7.63  137.70    3.55    3.98   61.43   28.08    -.03     .86    -.05    -.65     .18 -123.90
  147.24  270.64  234.09  -30.38  -20.53  -19.79  -19.91   65.90   64.72    7.52    7.91  135.10    3.55    3.98   89.31   33.08    -.04     .86    -.06    -.59     .19 -152.77
  147.28  345.78  298.01  -24.40  -19.54  -18.70  -18.81   66.09   64.65    7.01    7.36  131.20    3.56    3.98   75.24   36.95    -.05     .86    -.05    -.72     .17 -136.59
  147.32  420.92  361.93  -17.56  -18.18  -17.31  -17.25   66.09   63.89    7.67    8.04  135.00    3.55    3.99  -19.04   17.69     .02     .86     .03   -1.10     .18  -16.22
  147.36  491.30  420.41  -12.20  -16.93  -15.96  -15.98   65.88   63.64    7.61    7.96  138.30    3.52    3.99    8.24   32.15    -.01     .86    -.01   -1.12     .17  -52.59
  147.40  551.31  468.52   -7.42  -15.63  -14.54  -14.54   65.68   63.56    7.60    7.98  137.90    3.55    3.98     .00   32.88     .00     .85     .00   -1.06     .19  -40.30
  147.45  596.19  504.05   -1.83  -15.86  -13.49  -13.47   65.68   63.49    7.05    7.36  142.80    3.54    3.98   -6.01   25.58     .01     .85     .01   -1.09     .15  -21.40
  147.49  626.45  524.62    1.45  -16.43  -12.38  -12.37   65.15   62.93    6.85    7.17  141.00    3.55    3.99   -3.27   31.58     .01     .84     .01   -1.11     .16  -26.86
  147.53  642.26  524.28   11.86  -17.39  -11.53  -11.52   64.31   62.13    7.06    7.38  145.00    3.51    4.00   -3.28   33.33     .00     .82     .00   -1.09     .16  -18.20
  147.57  626.45  510.68    8.84  -17.61  -11.06  -11.12   63.82   61.56    6.93    7.26  139.30    3.51    4.00   26.11   55.14    -.03     .82    -.03   -1.13     .17  -72.41
  147.61  581.91  480.59    2.43  -17.69  -10.81  -10.84   64.77   62.58    6.91    7.24  131.40    3.52    3.95   12.05   47.55    -.01     .83    -.01   -1.09     .17  -57.17
  147.65  532.10  438.43   -4.56  -17.77  -10.91  -10.93   64.80   62.44    6.81    7.12  134.90    3.51    3.95    7.21   44.54    -.01     .82    -.01   -1.18     .15  -56.31
  147.70  468.86  385.90  -14.85  -17.89  -11.18  -11.11   64.34   62.07    6.60    6.91  131.10    3.51    3.97  -15.27   20.62     .04     .82     .04   -1.13     .15  -20.19
  147.74  397.97  327.08  -25.26  -17.87  -11.69  -11.64   65.77   63.46    6.32    6.63  127.80    3.51    3.98  -12.45   24.15     .03     .82     .02   -1.15     .15  -36.96
  147.78  322.15  265.03  -35.10  -18.00  -12.51  -12.41   65.58   63.30    6.64    6.98  128.60    3.54    3.98  -21.76   16.98     .04     .82     .05   -1.14     .17  -30.32
  147.82  203.83  203.83  -43.19  -18.15  -13.80  -13.67   66.85   64.54    6.72    7.06  122.70    3.55    3.98  -23.47   11.65     .06    1.00     .07   -1.15     .17  -31.37
  147.86  149.60  149.60  -39.32  -18.31  -14.98  -14.85   66.90   64.66    6.80    7.16  126.10    3.56    3.98  -28.00   12.00     .05    1.00     .06   -1.12     .18  -23.31
  147.90  105.57  105.57 -130.98  -18.50  -15.68  -15.59   65.87   63.79    7.15    7.56  134.00    3.56    3.98  -29.67   17.99     .03    1.00     .05   -1.04     .20 -119.30
  147.95   83.47   68.85  -73.58  -18.47  -17.28  -17.18   67.15   65.13    6.51    6.88  135.70    3.56    3.99  -26.33   11.53     .04     .82     .05   -1.01     .18  -58.78
  147.99   54.40   54.40  -59.81  -18.74  -18.58  -18.46   67.48   65.48    6.86    7.25  133.50    3.56    3.99  -31.57    9.32     .04    1.00     .06   -1.00     .19  -37.56
  148.03   47.94   47.94  -55.91  -18.94  -19.59  -19.51   67.27   65.41    7.08    7.48  136.30    3.56    3.99  -26.56   11.46     .03    1.00     .04    -.93     .20  -40.81
  148.07   51.00   51.00  -58.48  -19.07  -20.54  -20.48   67.30   65.57    6.76    7.14  135.60    3.55    3.99  -20.15   10.53     .02    1.00     .03    -.87     .19  -48.85
  148.11   87.38   75.48  -51.70  -19.23  -21.40  -21.34   67.57   65.84    6.77    7.11  132.80    3.51    3.99  -16.73    8.08     .03     .86     .03    -.87     .17  -43.06
  148.15  146.88  125.80  -47.20  -19.42  -21.86  -21.74   67.68   65.34    7.14    7.49  131.80    3.55    3.99  -25.21    6.97     .05     .86     .06   -1.17     .17  -28.96
  148.20  204.17  177.14  -37.41  -19.62  -21.44  -21.51   67.48   66.07    7.27    7.64  134.20    3.55    3.99   35.33   19.09    -.03     .87    -.03    -.71     .18  -91.82
  148.24  270.98  235.28  -31.84  -19.82  -20.72  -20.80   67.35   66.16    7.80    8.19  129.90    3.54    3.98   42.62   19.50    -.03     .87    -.04    -.59     .19  -93.96
  148.28  346.12  297.67  -24.15  -19.82  -19.76  -19.83   67.41   65.98    7.41    7.78  139.50    3.57    3.99   35.05   22.08    -.03     .86    -.03    -.72     .19  -81.28
  148.32  421.43  359.04  -15.14  -19.92  -18.77  -18.77   67.82   65.68    8.14    8.53  135.50    3.57    3.98     .00   24.29     .00     .85     .00   -1.07     .19  -39.44
  148.36  491.81  416.16   -9.66  -19.85  -17.53  -17.53   67.76   65.76    7.72    8.06  140.90    3.56    3.98     .00   21.88     .00     .85     .00   -1.00     .17  -31.54
  148.40  553.01  465.97   -4.25  -19.73  -16.22  -16.28   67.81   65.77    7.49    7.82  143.10    3.49    3.99   26.72   34.34    -.03     .84    -.03   -1.02     .17  -65.32
  148.45  597.38  501.67    -.47  -19.70  -14.91  -14.97   67.12   65.05    7.75    8.12  153.10    3.52    3.99   28.74   41.57    -.02     .84    -.03   -1.03     .18  -70.78
  148.49  627.81  520.37    3.82  -17.90  -14.03  -14.09   67.72   65.75    7.66    8.01  153.60    3.56  -99.00   27.52   41.04    -.03     .83    -.03    -.99     .18  -64.74
  148.53  642.43  525.47   10.41  -16.39  -13.30  -13.42   68.12   66.47    7.81    8.19  155.10    3.56    4.00   85.45   67.72    -.04     .82    -.06    -.83     .19 -142.77
  148.57  624.07  512.21    4.81  -16.14  -12.70  -12.88   67.54   65.99    7.64    8.02  160.50    3.56    4.00  141.07   85.30    -.06     .82    -.09    -.78     .19 -221.56
  148.61  580.38  484.33   -4.45  -15.88  -12.33  -12.48   67.40   65.81    7.48    7.83  162.70    3.56    4.00  107.61   76.48    -.06     .83    -.07    -.80     .17 -188.54
  148.65  528.70  441.49  -13.50  -15.64  -12.13  -12.25   67.54   66.09    6.48    6.78  167.00    3.55    4.00   75.49   59.71    -.07     .84    -.06    -.73     .15 -148.69
  148.70  465.63  384.20   18.60  -15.47  -12.23  -12.38   67.75   66.35    6.03    6.34  166.70    3.55    3.87  101.75   67.29    -.08     .83    -.08    -.70     .15 -150.45
  148.74  392.19  329.12  -27.40  -15.39  -12.78  -12.85   68.92   67.53    5.05    5.31  168.90    3.55    4.00   35.78   39.05    -.05     .84    -.04    -.69     .13 -102.23
  148.78  316.71  266.73  -35.76  -15.41  -13.92  -13.94   70.80   69.47    3.76    4.03  160.90    3.55    4.00    6.56   18.63    -.01     .84    -.01    -.67     .13  -60.95
  148.82  245.48  206.72  -41.03  -15.54  -15.54  -15.50   71.70   70.30    3.78    4.09  151.20    3.55    4.00  -10.95   10.98     .02     .84     .02    -.70     .16  -41.06
  148.86  168.64  151.47  -45.92  -15.87  -16.85  -16.79   71.40   69.84    4.53    4.84  148.10    3.55    3.99  -14.54    9.02     .03     .90     .03    -.78     .16  -40.40
  148.90  106.25  106.25  -51.87  -16.30  -18.29  -18.28   71.70   70.30    5.11    5.44  150.40    3.55    3.99   -3.53   12.90     .00    1.00     .01    -.70     .17  -61.24
  148.95   76.50   76.50  -92.47  -16.78  -19.88  -19.86   72.10   70.90    5.29    5.63  150.90    3.55    3.99   -6.92    8.88     .01    1.00     .01    -.60     .17  -94.43
  148.99   60.35   60.35  -75.20  -17.33  -20.98  -20.98   72.00   71.10    5.47    5.81  149.00    3.55    3.99     .00    7.51     .00    1.00     .00    -.45     .17  -82.72
  149.03   57.29   57.29  -52.27  -17.89  -22.23  -22.28   71.60   70.70    5.53    5.86  144.50    3.55    3.99   22.41   10.53    -.02    1.00    -.03    -.45     .17  -85.21
  149.07   69.70   63.92  -51.02  -18.46  -22.75  -22.78   71.80   70.70    5.93    6.26  144.20    3.55    3.99   12.33    9.82    -.02     .92    -.02    -.55     .16  -73.17
  149.11   93.16   79.39  -42.28  -18.91  -22.97  -22.99   72.50   71.40    6.19    6.52  152.70    3.55    3.99    8.05    8.99    -.01     .85    -.01    -.55     .16  -59.32
  149.15  107.10   93.50  -15.89  -19.33  -21.58  -21.65   75.60   74.20    6.60    6.91  145.30    3.55    3.99   41.13   22.37    -.04     .87    -.03    -.70     .15  -79.39
  149.20  136.00  118.66    8.46  -19.50  -19.04  -19.11   77.00   75.50    6.18    6.44  144.60    3.54    3.99   37.17   26.52    -.05     .87    -.03    -.75     .13  -55.22
  149.24  192.44  166.60    6.88  -19.30  -16.42  -16.50   76.70   75.10    5.75    5.97  149.70    3.55    3.99   40.31   33.77    -.08     .87    -.04    -.80     .11  -67.19
  149.28  306.85  260.44   -8.46  -18.88  -15.19  -15.30   74.70   73.20    5.59    5.81  153.40    3.55    3.99   61.41   42.68    -.11     .85    -.06    -.75     .11 -112.55
  149.32  384.20  324.02  -15.51  -18.36  -15.07  -15.17   72.20   70.40    6.10    6.37  152.00    3.55    3.99   57.88   49.16    -.07     .84    -.05    -.90     .13 -122.54
  149.36  496.57  416.16   -9.33  -17.88  -15.39  -15.46   71.00   69.26    6.58    6.85  147.10    3.55    3.99   37.03   39.33    -.05     .84    -.03    -.87     .13  -85.69
  149.65  506.26  422.11   -9.82  -15.20     .00     .00     .00     .00     .00     .00     .00  -99.00  -99.00     .00     .00     .00     .83     .00     .00     .00   -9.82
  149.70  467.33  391.34  -17.45  -15.14  -12.17  -12.28   67.94   66.18    6.20    6.51  145.50    3.54    3.98   69.34   65.97    -.06     .84    -.05    -.88     .15 -152.75
  149.82  221.00  183.60  -43.40  -15.78  -14.28  -14.26   62.45   60.83    5.72    6.05  125.38    3.37    3.79   -6.24   18.90     .01     .83     .01    -.81     .17  -56.06
  149.82  212.50  176.80  -44.42  -15.41  -15.38  -15.32   66.50   64.71    6.10    6.46  136.15    3.54    3.99  -18.24   15.50     .02     .83     .03    -.90     .18  -41.68
  149.83  202.30  168.30  -45.78  -15.48  -15.47  -15.45   65.95   64.21    5.99    6.41  137.20    3.54    4.00   -8.69   24.47     .01     .83     .01    -.87     .21  -61.56
  149.83  192.10  159.80  -47.48  -15.54  -15.74  -15.70   65.99   64.35    5.35    5.70  138.23    3.54    3.99  -12.83   15.44     .02     .83     .02    -.82     .17  -50.10
  149.84  183.60  151.30  -49.08  -15.61  -15.81  -15.75   65.28   63.48    5.83    6.21  138.16    3.54    3.99  -19.83   16.44     .02     .82     .03    -.90     .19  -45.68
  149.84  173.40  144.50  -50.67  -15.68  -16.02  -15.97   65.14   63.31    5.91    6.32  136.16    3.55    3.99  -19.13   19.75     .02     .83     .03    -.91     .21  -51.28
  149.86  136.00  136.00  -51.57  -15.74  -16.31  -16.22   64.92   63.06    5.59    5.98  136.47    3.55    3.99  -27.41   13.57     .03    1.00     .05    -.93     .19  -37.73
  149.87  129.20  129.20  -54.07  -15.89  -16.31  -16.22   64.29   62.41    6.15    6.55  134.50    3.55    3.99  -28.63   14.43     .03    1.00     .05    -.94     .20  -39.87
  149.87  122.40  122.40  -54.98  -15.96  -16.76  -16.68   64.91   63.15    6.04    6.39  131.33    3.54    3.99  -21.04   10.88     .03    1.00     .04    -.88     .17  -44.82
  149.88  115.60  115.60  -56.00  -16.02  -16.90  -16.83   64.69   62.89    6.07    6.45  134.08    3.54    4.00  -22.25   13.91     .03    1.00     .03    -.90     .19  -47.67
  149.88  129.20  108.80  -57.14  -16.09  -17.02  -16.93   64.24   62.43    6.01    6.41  132.76    3.54    3.98  -28.68   12.91     .03     .84     .05    -.90     .20  -41.37
  149.88  102.00  102.00  -58.16  -16.16  -17.17  -17.10   64.33   62.59    6.01    6.41  132.05    3.54    3.99  -24.12   14.14     .02    1.00     .03    -.87     .20  -48.19
  149.90   96.90   96.90  -58.84  -16.23  -17.38  -17.32   64.36   62.67    6.15    6.50  130.80    3.54    3.99  -17.53   11.79     .03    1.00     .03    -.85     .17  -53.11
  149.91   91.80   91.80  -58.84  -16.29  -17.71  -17.66   64.97   63.27    5.96    6.37  133.24    3.55    3.99  -19.23   15.76     .02    1.00     .02    -.85     .20  -55.37
  149.91   86.70   86.70  -75.66  -16.37  -17.76  -17.72   64.19   62.52    6.14    6.52  133.34    3.56    3.99  -14.43   14.99     .01    1.00     .02    -.84     .19  -76.22
  149.92   83.30   83.30 -125.87  -16.46  -17.56  -17.52   62.90   61.17    6.53    6.90  134.70    3.55    3.99  -13.92   15.36     .02    1.00     .02    -.87     .18 -127.31
  149.92   93.50   79.90  -81.45  -16.54  -17.68  -17.63   62.36   60.54    7.04    7.46  134.15    3.55    3.99  -19.86   17.81     .01     .85     .03    -.91     .21  -79.41
  149.93   88.40   76.50 -106.33  -16.61  -18.07  -18.07   62.62   60.94    6.83    7.26  133.43    3.54    3.99     .00   22.26     .00     .87     .00    -.84     .22 -128.59
  149.95   83.30   73.10 -120.87  -16.68  -18.36  -18.33   62.42   60.81    6.44    6.80  132.72    3.55    3.98  -10.54   13.85     .01     .88     .02    -.80     .18 -124.18
  149.95   79.90   68.00 -122.69  -16.77  -18.51  -18.49   62.31   60.76    6.21    6.58  129.94    3.55    3.99   -7.58   14.68     .01     .85     .01    -.78     .18 -129.78
  149.95   76.50   66.30 -103.72  -16.85  -18.70  -18.67   62.22   60.64    6.34    6.72  130.32    3.55    3.99  -11.30   14.12     .01     .87     .02    -.79     .19 -106.53
  149.96   73.10   62.90  -73.27  -16.93  -18.86  -18.87   62.37   60.83    6.72    7.09  131.35    3.55    3.99    4.25   17.59     .00     .86    -.01    -.77     .19  -95.11
  149.96   68.00   62.90  -58.84  -17.01  -19.04  -19.05   62.56   61.03    6.65    7.05  133.90    3.55    3.99    4.59   18.54     .00     .93     .00    -.77     .20  -81.97
  149.97   61.20   61.20  -97.58  -17.09  -19.26  -19.28   62.93   61.41    7.07    7.50  133.75    3.56    3.99   10.07   20.51    -.01    1.00    -.01    -.76     .21 -128.16
  149.99   59.50   59.50  -83.50  -17.17  -19.35  -19.36   62.10   60.64    6.71    7.07  131.14    3.55    3.99    4.16   15.65     .00    1.00    -.01    -.73     .18 -103.30
  149.99   59.50   59.50  -50.10  -17.25  -19.56  -19.57   62.11   60.60    6.74    7.16  131.34    3.54    3.99    4.81   18.37     .00    1.00    -.01    -.76     .21  -73.28
  150.00   66.30   59.50  -55.44  -17.32  -19.62  -19.64   61.87   60.26    7.27    7.64  129.92    3.54    3.98    8.81   18.36    -.01     .90    -.01    -.81     .18  -82.61
  150.00   66.30   59.50  -57.71  -17.41  -19.73  -19.75   61.92   60.34    7.24    7.67  130.06    3.54    3.99   10.08   20.45    -.01     .90    -.01    -.79     .22  -88.24
  150.00   68.00   59.50  -59.07  -17.48  -19.76  -19.78   61.58   59.99    7.11    7.50  129.28    3.54    3.99    9.24   18.79    -.01     .88    -.01    -.80     .19  -87.10
  150.01   69.70   61.20  -59.64  -17.56  -19.91  -19.93   61.21   59.76    6.63    7.02  127.82    3.54    3.99    9.23   17.02    -.01     .88    -.01    -.73     .19  -85.89
  150.03   71.40   62.90  -59.87  -17.65  -19.77  -19.76   60.13   58.46    6.73    7.13  129.85    3.54    3.99   -4.32   16.79     .00     .88     .01    -.84     .20  -72.34
  150.03   74.80   64.60  -87.02  -17.73  -19.83  -19.83   59.99   58.29    6.95    7.35  129.25    3.54    3.99     .00   18.15     .00     .86     .00    -.85     .20 -105.17
  150.04   76.50   66.30  -74.86  -17.80  -19.91  -19.89   59.77   58.05    6.91    7.33  129.86    3.54    3.99   -8.82   16.94     .01     .87     .01    -.86     .21  -82.99
  150.04   79.90   69.70  -58.28  -17.87  -19.97  -19.97   59.29   57.66    6.74    7.13  128.52    3.54    3.99     .00   16.77     .00     .87     .00    -.82     .20  -75.05
  150.05   85.00   73.10  -58.28  -17.94  -19.97  -19.95   58.93   57.23    6.65    7.07  129.47    3.54    3.99   -8.82   16.66     .01     .86     .01    -.85     .21  -66.12
  150.05   76.50   76.50  -56.80  -18.00  -19.92  -19.90   58.16   56.40    7.12    7.51  129.02    3.54    3.99   -8.10   15.97     .01    1.00     .01    -.88     .20  -64.67
  150.07   79.90   79.90  -56.23  -18.07  -19.91  -19.90   57.87   56.03    7.44    7.83  128.80    3.54    3.99   -4.20   17.87     .00    1.00     .01    -.92     .19  -69.90
  150.07  100.30   83.30  -57.60  -18.12  -20.11  -20.12   58.89   57.16    7.38    7.76  129.41    3.55    3.99    4.39   18.20     .00     .83    -.01    -.86     .19  -80.18
  150.08  107.10   88.40  -56.80  -18.17  -20.40  -20.40   60.36   58.62    7.41    7.81  130.80    3.55    3.99     .00   17.72     .00     .83     .00    -.87     .20  -74.52
  150.08  113.90   93.50  -55.66  -18.22  -20.43  -20.44   61.40   59.79    7.50    7.84  128.08    3.55    3.99    3.97   14.93     .00     .82    -.01    -.81     .17  -74.56
  150.09  120.70   98.60  -54.64  -18.28  -20.53  -20.56   64.57   63.10    7.21    7.58  127.38    3.55    3.99   13.64   16.73    -.01     .82    -.01    -.74     .18  -85.01
  150.09  127.50  103.70  -53.73  -18.33  -20.42  -20.45   68.79   67.47    7.07    7.50  129.61    3.55    3.99   15.51   17.55    -.01     .81    -.02    -.66     .21  -86.79
  150.11  134.30  108.80  -52.60  -18.39  -20.12  -20.14   71.35   70.04    7.16    7.53  128.56    3.54    3.99    8.84   14.72    -.01     .81    -.01    -.65     .19  -76.15
  150.12  141.10  115.60  -52.03  -18.45  -19.87  -19.90   72.51   71.23    7.22    7.58  128.45    3.54    3.99   13.31   15.47    -.01     .82    -.01    -.64     .18  -80.82
  150.12  147.90  122.40  -51.12  -18.50  -19.83  -19.79   73.57   71.90    6.67    6.98  128.93    3.54    3.99  -10.89    9.26     .02     .83     .02    -.83     .15  -49.49
  150.13  156.40  129.20  -50.21  -18.54  -19.65  -19.56   74.40   72.46    7.00    7.38  130.98    3.54    4.00  -26.34    9.79     .03     .83     .05    -.97     .19  -33.66
  150.13  163.20  136.00  -49.08  -18.57  -19.47  -19.39   74.83   72.83    7.64    8.01  131.32    3.55    3.99  -23.37   10.79     .03     .83     .04   -1.00     .19  -36.50
  150.13  171.70  144.50  -47.48  -18.59  -19.53  -19.46   74.86   72.90    7.42    7.83  129.22    3.55    3.99  -25.18   13.42     .02     .84     .04    -.98     .20  -35.72
  150.15  181.90  151.30  -45.44  -18.61  -19.40  -19.38   74.62   72.97    7.64    8.05  130.92    3.55    3.99   -8.56   16.19     .01     .83     .01    -.83     .21  -53.07
  150.16  190.40  159.80  -44.08  -18.63  -19.23  -19.29   74.27   73.00    7.68    8.06  130.85    3.55    3.99   29.95   20.66    -.02     .84    -.03    -.63     .19  -94.69
  150.16  200.60  168.30  -42.49  -18.64  -19.02  -19.14   73.97   72.90    8.02    8.42  131.42    3.55    3.99   90.68   35.13    -.04     .84    -.06    -.53     .20 -168.30
  150.17  210.80  176.80  -41.12  -18.64  -18.87  -18.99   73.50   72.56    7.93    8.31  132.69    3.55    3.99   88.01   31.97    -.04     .84    -.06    -.47     .19 -161.10
  150.17  221.00  187.00  -39.53  -18.64  -18.75  -18.93   73.06   72.31    7.69    8.07  134.30    3.55    3.99  145.65   39.30    -.06     .85    -.09    -.38     .19 -224.48
  150.18  231.20  195.50  -38.51  -18.64  -18.64  -18.78   73.21   72.40    7.69    8.12  133.14    3.55    3.99  113.74   35.90    -.04     .85    -.07    -.40     .21 -188.15
  150.20  243.10  205.70  -37.60  -18.63  -18.46  -18.61   72.94   72.12    7.84    8.20  134.62    3.55    3.99  112.59   35.00    -.06     .85    -.08    -.41     .18 -185.19
  150.20  255.00  215.90  -36.47  -18.63  -18.22  -18.40   73.13   72.50    7.84    8.25  135.07    3.54    4.00  150.65   39.73    -.06     .85    -.09    -.31     .20 -226.85
  150.20  266.90  226.10  -35.67  -18.61  -17.96  -18.17   73.01   72.58    7.78    8.14  134.38    3.55    3.99  172.83   39.48    -.08     .85    -.11    -.22     .18 -247.99
  150.21  278.80  236.30  -34.42  -18.58  -17.70  -17.98   73.24   72.93    7.73    8.05  133.82    3.55    3.99  -99.00   50.25    -.14     .85    -.14    -.15     .16   14.33
  150.21  289.00  244.80  -33.74  -18.56  -17.42  -17.68   73.42   73.05    8.24    8.65  133.27    3.54    3.99  -99.00   52.92    -.08     .85    -.13    -.18     .20   12.34
  150.22  300.90  255.00  -33.28  -18.53  -17.15  -17.34   73.55   72.89    8.35    8.79  133.70    3.53    3.99  166.20   47.72    -.05     .85    -.10    -.33     .22 -247.20
