  143.750   1.08   2.10    .00  -6.95   1.97  -9.15  -6.21   3.11  -8.70-6999.0-6999.0-6999.0  112.3
  143.875   1.27   2.13    .08  -9.29  -4.41 -11.50  -7.08    .63 -10.26-6999.0   78.5-6999.0   28.3
  148.875   3.88   4.66   3.27  -1.52  -1.24  -2.07  -1.19   -.98  -1.65   88.9   92.4   85.3  148.3
  149.000   4.05   4.67   3.52  -2.25  -1.61  -3.30  -1.85  -1.31  -2.77   95.9   98.0   93.5  142.8
  149.125   6.58   7.46   4.95  -6.26  -3.39  -8.14  -5.47  -2.90  -7.24   84.9   94.2   79.6  128.2
  149.250   8.26   9.07   7.40  -9.15  -8.29 -10.38  -8.12  -7.27  -9.39   76.3   78.9   74.7  115.7
  149.375   9.82  10.92   8.90 -10.98 -10.65 -11.31 -10.01  -9.68 -10.32   73.7   75.3   72.1   95.1
  149.500  10.62  11.22   9.66 -10.58  -9.63 -10.98  -9.85  -8.98 -10.27   76.1   77.5   74.8  103.8
  149.625   9.39  10.50   8.07  -7.18  -4.82  -9.29  -6.50  -4.24  -8.60   75.5   77.8   72.7  106.6
  149.750   8.37   8.87   7.71  -2.95  -1.89  -4.57  -2.32  -1.11  -3.93   70.9   72.9   68.2  109.8
  149.875   8.61   8.97   8.24  -1.52  -1.24  -1.89   -.87   -.70  -1.17   67.5   68.9   65.4  118.8
  150.000   8.61   9.30   7.68  -3.13  -1.89  -4.65  -2.29  -1.12  -3.71   65.4   66.1   64.8  125.2
  150.125   8.72   9.14   8.26  -6.57  -4.74  -7.93  -5.55  -3.75  -6.93   66.5   67.0   65.8  127.9
  150.250   9.19   9.82   8.75  -9.01  -7.93  -9.98  -7.97  -6.87  -8.95   67.0   67.5   66.2  126.2
  150.375   9.72  10.68   8.77  -8.94  -8.29  -9.43  -8.03  -7.54  -8.50   66.1   67.5   65.1  126.8
  150.500  10.29  10.88   9.88  -6.49  -4.98  -7.85  -5.84  -4.37  -7.20   66.5   67.7   65.0  130.2
  150.625   9.96  10.40   9.26  -1.98    .18  -4.49  -1.53    .67  -3.95   70.8   72.5   68.1  147.0
  150.750   9.23  10.30   8.10   1.06   1.66    .47   1.64   2.16    .91   71.3   72.2   70.3  138.3
  150.875   9.37   9.92   8.76   1.97   2.28   1.66   2.57   2.97   2.24   71.1   72.3   69.8  135.2
  151.000   9.50  10.70   8.27   1.76   2.28    .96   2.53   2.95   1.85   70.5   72.1   69.0  139.4
  151.125  10.69  11.82   9.44    .66   1.16    .18   1.54   2.20   1.15   68.8   70.9   67.3  124.9
  151.250  11.44  12.69  10.10   1.56   2.17    .86   2.49   3.11   1.75   68.8   69.9   67.7  125.3
  151.375  11.36  12.74  10.24   1.87   2.28   1.56   2.72   3.27   2.39   72.7   74.4   70.3  144.4
  151.500  12.38  14.98  10.25   2.38   2.69   1.97   3.20   3.56   2.59   74.5   79.2   71.8  153.8
  151.625  11.13  13.72   8.60   2.38   2.59   2.17   3.24   3.44   2.87   73.3   74.3   72.6  150.7
  151.750  14.04  15.69  12.91   2.59   3.01   2.17   3.49   3.96   3.18   72.5   73.2   71.7  143.9
  151.875  10.77  12.23   9.99   2.69   3.01   2.48   3.57   3.87   3.28   74.7   76.9   72.6  142.1
  152.000   9.95  10.81   8.87   2.59   2.80   2.07   3.55   3.81   3.05   76.2   77.7   75.0  138.6
  152.125  10.88  11.76   9.94   2.38   2.80   2.17   3.39   3.89   2.99   79.4   85.7   71.7  128.3
  152.250  12.91  13.60  11.66   2.48   2.80   2.28   3.44   3.75   3.10   70.8   71.9   69.8  129.5
  152.375  12.79  13.67  11.50   2.28   2.48   2.07   3.20   3.49   2.96   70.9   71.9   70.1  130.3
  152.500  12.22  13.91  10.41   1.87   2.38   1.46   2.66   3.29   2.04   71.5   73.1   70.2  155.3
  152.625  11.52  12.19  10.13   1.76   2.17   1.36   2.44   2.90   1.97   72.5   74.3   70.9  146.4
  152.750  11.29  12.10  10.30   2.07   2.28   1.66   2.78   3.01   2.53   72.9   73.7   71.1  150.6
  152.875   8.19  10.50   6.53   2.17   2.38   1.97   2.83   3.12   2.61   74.5   75.5   73.5  137.9
  153.000   6.77   7.40   6.07   2.07   2.38   1.56   2.81   3.11   2.43   74.4   75.0   74.0  150.0
  153.125   9.00  10.19   7.91   1.46   1.87    .96   2.44   2.77   1.89   73.1   74.1   71.7  134.6
  153.250  10.10  10.84   9.12    .08    .86   -.59    .92   1.74    .33   72.2   72.7   71.6  137.1
  153.375  10.53  11.36  10.07   -.11    .18   -.49    .64    .94    .23   72.3   73.4   70.8  138.2
  153.500   8.41   9.84   7.26    .76   1.16    .08   1.36   1.64    .79   73.0   73.5   71.7  149.4
  153.625   8.22  10.03   4.95   1.46   1.87    .96   2.07   2.57   1.55   73.0   73.6   72.4  140.0
  153.750   9.20   9.98   7.97   2.28   2.48   1.97   3.05   3.31   2.70   72.5   73.5   72.1  133.3
  153.875   8.73  10.12   7.92   2.17   2.38   1.87   2.92   3.12   2.61   75.6   77.8   73.3  136.7
  154.000   8.15   9.21   5.97   1.97   2.17   1.66   2.74   2.98   2.33   79.1   79.8   77.7  131.2
  154.125   6.85   7.96   5.36    .66   1.56   -.30   1.45   2.23    .33   78.7   79.9   77.5  132.7
  154.250   7.73   9.51   6.22  -1.15   -.11  -2.16   -.38    .62  -1.39   74.9   76.9   73.0  120.4
  154.375   7.03   7.93   5.74  -2.34  -1.89  -2.78  -1.59  -1.06  -2.05   74.5   76.6   73.0  105.3
  154.500   6.94   7.61   5.76   -.68    .37  -1.89   -.06    .90  -1.23   76.5   78.4   74.0   96.5
  154.625   7.19   8.41   5.72   1.06   1.76    .47   1.64   2.43   1.12   75.0   77.9   72.5  136.8
  154.750   6.39   6.88   5.25   2.07   2.28   1.87   2.70   2.95   2.47   78.7   80.0   76.9  138.9
  154.875   7.31   8.27   6.64   2.17   2.38   1.97   2.85   3.13   2.62   78.4   80.6   75.8  138.9
  155.000   6.45   7.54   5.11   1.76   2.38    .86   2.62   3.04   1.82   76.4   80.3   74.9  112.8
  155.125   7.10   8.29   5.80    .47   1.26   -.87   1.28   2.07   -.04   76.0   79.5   72.6  120.7
  155.250   7.86   8.67   6.79  -1.43   -.87  -1.98   -.62   -.07  -1.24   70.4   72.7   68.8  125.2
  155.375   7.81   8.70   6.97  -1.61   -.68  -2.07   -.87   -.07  -1.29   69.3   70.1   68.3  125.2
  155.500   7.34   7.94   6.60   -.11    .96  -1.06    .44   1.43   -.39   70.3   71.4   68.7  129.2
  155.625   5.40   6.82   4.10   1.26   1.56    .86   1.77   2.07   1.29   72.2   74.0   68.9  146.1
  155.750   4.55   5.41   4.11   1.36   1.56   1.26   1.78   1.92   1.64   73.5   74.8   71.3  144.1
  155.875   3.91   4.55   2.91   1.06   1.46    .66   1.48   1.74   1.17   77.7   79.8   75.0  151.9
  156.000   3.15   3.60   2.51   -.02    .57   -.49    .42   1.05    .01   85.9   91.4   78.6  156.7
  156.125   2.78   3.25   2.26  -1.89   -.40  -2.60   -.79    .19  -1.42   80.1   90.0   68.5  153.4
  156.250   2.88   3.45   2.59  -2.78  -2.42  -3.04  -1.92  -1.32  -2.37   77.3   84.2   69.2  129.4
  156.375   3.01   3.46   2.36  -2.60  -1.89  -3.13  -2.01  -1.41  -2.48   83.6   85.0   81.7  119.5
  156.500   2.64   3.21   2.08   -.49    .76  -1.89   -.11   1.10  -1.42   82.0   84.3   77.4  105.5
  156.625   1.46   2.30    .00   1.66   7.63    .37   2.97  10.10   1.21   77.6   83.8   56.7   82.4
  156.750    .69   1.43    .00   3.54   7.27   1.26   5.61   8.40   2.58   68.1   78.1   58.0  239.4
  156.875    .85   1.51    .00   1.97   7.75   -.02   2.78   8.97    .57   75.2   90.7   52.5   98.3
  157.000   2.74   3.80   1.61   -.96   -.21  -1.61   -.31    .47   -.93   89.2   90.2   87.1  132.5
  157.125   4.92   6.08   3.93  -2.07   -.96  -3.56  -1.36   -.35  -2.83   86.7   89.0   82.6  114.9
  157.250   7.55   9.30   5.89  -4.24  -3.82  -4.74  -3.43  -2.96  -3.95   78.1   82.4   73.9  124.4
  157.375  10.16  10.77   9.46  -4.49  -3.90  -4.90  -3.83  -3.31  -4.21   72.6   74.0   72.0  118.4
  157.500  10.49  11.02   9.90  -2.07   -.30  -3.65  -1.51    .25  -3.04   71.5   72.2   69.9  133.5
  157.625  10.68  11.67  10.01    .57   1.16   -.40   1.10   1.74    .14   70.7   71.5   69.5  136.1
  157.750  10.01  10.82   9.23   1.36   1.66    .96   1.89   2.24   1.54   75.5   77.3   71.9  141.5
  157.875  10.38  11.20   9.47   1.66   1.76   1.46   2.29   2.45   2.16   77.4   78.6   76.4  146.2
  158.000  10.32  11.49   9.46   1.56   1.87   1.36   2.23   2.52   2.07   80.5   83.4   78.6  148.0
  158.125  10.52  10.95   9.57   1.26   1.56   1.06   2.04   2.24   1.87   82.5   83.0   81.8  147.4
  158.250   9.60  10.90   8.95   1.16   1.46   1.06   1.94   2.19   1.79   82.4   83.5   81.8  156.4
  158.375  10.04  11.45   8.57   1.36   1.87   1.06   2.12   2.47   1.77   87.7   94.9   80.1  154.4
  158.500   9.33  10.12   7.89   2.07   2.48   1.66   2.87   3.20   2.46   80.4   91.3   75.1  156.8
  158.625   6.90   8.53   5.26   2.59   3.11   2.17   3.38   4.16   2.93   76.7   78.5   73.1  143.7
  158.750   6.62   7.99   4.94   2.90   3.43   2.48   3.86   4.42   3.40   75.7   77.0   74.0  133.9
  158.875   6.48   7.42   4.77   3.01   3.43   2.69   4.00   4.63   3.64   75.9   77.5   73.7  149.2
  159.000   8.61   9.65   7.13   2.59   2.90   2.28   3.47   3.72   3.18   75.7   77.9   73.0  163.8
  159.125   7.11   8.51   6.44    .86   1.97   -.30   1.77   2.99    .52   77.4   79.7   73.9  148.0
  159.250   6.96   8.31   6.24  -1.15   -.30  -1.79   -.38    .46  -1.12   78.1   79.2   77.3  142.2
  159.375   6.99   8.45   5.15  -2.34  -1.89  -2.51  -1.73  -1.22  -2.00   75.7   77.9   73.1  136.2
  159.500   9.15   9.89   8.06  -1.61   -.59  -2.25  -1.22   -.32  -1.75   73.1   74.6   72.4  136.4
  159.625   8.68   9.47   7.70    .08    .57   -.49    .40   1.10   -.17   74.3   75.4   72.8  143.6
  159.750   7.91   8.51   7.20    .96   1.36    .66   1.44   1.80   1.17   75.3   76.0   74.7  136.4
  159.875   8.09   9.97   7.21   1.46   1.76   1.26   2.13   2.53   1.81   74.3   75.4   72.0  114.2
  160.000  10.94  12.18   9.44   1.66   1.97   1.46   2.47   2.78   2.21   69.6   72.2   66.3  128.0
  160.125  11.68  13.46   9.51    .37   1.56   -.30    .93   2.34    .12   90.2  101.9   68.3  161.2
  160.250  12.00  13.43   9.27  -1.24   -.68  -1.61   -.20    .30   -.49   93.5   97.7   90.9  166.1
  160.375   9.94  12.42   6.92  -2.16  -1.24  -3.13  -1.59   -.38  -2.68   94.3  100.4   90.5  174.5
  160.500   9.14  10.51   5.71  -2.78  -2.42  -2.95  -2.18  -1.89  -2.41   96.0   99.8   93.6  166.7
  160.625   9.67  10.93   8.75  -1.70  -1.15  -2.60  -1.19   -.64  -1.97   90.3   93.0   88.5  176.2
  160.750   9.30  10.20   8.09  -1.43  -1.24  -1.70   -.99   -.84  -1.21   88.3   89.6   86.6  166.1
  160.875   9.09   9.87   8.37  -1.15   -.78  -1.79   -.64   -.38  -1.12   87.0   89.2   85.2  179.5
  161.000   6.78   8.50   4.79  -1.52   -.87  -2.42  -1.00   -.40  -1.89   90.4   92.6   87.6  158.8
  161.125   5.22   6.20   4.06  -2.60  -1.89  -3.30  -1.95  -1.41  -2.45   90.9   92.8   88.5  149.1
  161.250   7.06   9.26   5.99  -3.90  -3.13  -4.32  -3.10  -2.49  -3.44   86.4   88.5   83.8  142.5
  161.375   8.00   8.83   7.17  -1.89   -.21  -4.24  -1.27    .32  -3.42   83.5   87.6   80.2  138.2
  161.500   5.93   7.14   4.61    .96   1.46   -.02   1.48   1.90    .49   90.9   94.7   87.8  144.9
  161.625   6.68   7.47   4.89   1.16   2.48    .47   1.63   3.09    .98   98.3  100.4   95.5  144.6
  161.750   6.94   8.43   6.09   2.38   2.59   2.17   3.18   3.48   2.83   90.4   95.4   85.0  139.8
  161.875  10.64  13.46   6.83   2.90   3.54   2.17   3.95   4.51   3.11   82.8   86.6   78.6  153.5
  162.000   9.64  12.28   5.83   2.59   3.54   1.56   3.67   4.86   2.37   74.4   80.9   69.6  194.4
  162.125  12.43  15.26   8.95   -.87   1.36  -2.16   -.41   1.96  -1.76   88.3  102.0   70.0  183.1
  162.250   8.86  10.85   7.38  -2.51  -2.16  -2.87  -2.15  -1.72  -2.46  102.2  102.3  101.9  192.4
  162.375   8.91   9.81   8.27  -3.22  -2.87  -3.65  -2.54  -2.43  -2.78   99.4  101.9   96.4  178.4
  162.500   9.92  10.49   9.27  -3.47  -3.22  -3.65  -2.52  -2.19  -2.74   95.5   96.5   94.8  182.7
  162.625  10.39  11.29   9.39  -3.04  -2.78  -3.30  -2.69  -2.41  -2.85   98.9  100.4   95.2  200.0
  162.750   8.75   9.84   7.89  -2.69  -2.34  -2.87  -2.57  -2.40  -2.67  100.6  100.8  100.4  184.2
  162.875   8.01   8.84   7.42  -2.87  -2.60  -3.04  -2.47  -2.25  -2.69  100.5  100.7  100.3  184.6
  163.000   6.42   8.25   5.02  -2.87  -2.69  -3.04  -2.42  -2.28  -2.55  101.1  101.3  100.6  176.0
  163.125   5.56   6.43   4.93  -3.04  -2.78  -3.47  -2.55  -2.32  -2.89  101.1  101.2  100.9  164.3
  163.250   5.49   6.02   4.90  -3.47  -3.22  -3.65  -2.99  -2.79  -3.20  101.2  101.2  101.0  173.0
  163.375   4.55   5.36   3.72  -3.65  -3.22  -4.41  -3.11  -2.81  -3.71  100.7  101.1   99.7  149.2
  163.500   5.61   6.98   4.84  -3.22  -2.60  -4.15  -2.57  -2.02  -3.53   93.0   99.3   87.8  139.4
  163.625   6.84   7.62   6.27  -2.42  -1.24  -3.56  -1.72   -.67  -2.83   84.8   87.7   82.6  134.0
  163.750   5.51   6.25   4.28   -.49    .08  -1.52    .20    .64   -.59   80.7   84.1   75.8  142.1
  163.875   5.19   6.41   3.93   -.30    .47  -1.06    .07    .66   -.65   81.7   90.0   76.6  148.5
  164.000   4.76   5.34   3.96  -2.51  -1.15  -3.47  -1.83   -.74  -2.76   91.6   92.6   89.7  144.0
  164.125   4.36   4.62   3.82  -3.47  -2.34  -4.32  -2.40  -1.48  -3.12   92.8   94.3   91.5  137.3
  164.250   4.62   5.66   2.70  -2.16  -1.61  -3.04  -1.58  -1.14  -2.00   98.2  101.5   91.8  206.0
  164.375   3.40   5.00   2.58  -2.16  -1.98  -2.34  -1.68  -1.56  -1.92  101.6  101.7  101.5  167.4
  164.500   5.53   6.93   4.17  -2.25  -1.79  -2.60  -1.88  -1.49  -2.22   94.7  101.5   88.0  130.3
  164.625   7.64   8.28   7.16  -1.43   -.68  -2.07  -1.04   -.25  -1.62   88.0   88.6   87.7  134.5
  164.750   8.15   9.08   7.46   -.11    .37   -.68    .36    .73   -.23   85.3   87.9   80.4  123.6
  164.875   8.69   9.09   8.26   -.11   -.02   -.30    .42    .61    .28   83.1   86.0   80.3  129.8
  165.000   8.69   9.22   8.00   -.40    .08  -1.06    .28    .76   -.20   84.9   85.8   83.4  132.4
  165.125  10.48  12.13   8.93  -2.34  -1.24  -3.30  -1.49   -.40  -2.43   83.1   84.2   81.2  125.2
  165.250  11.99  12.66  11.22  -3.73  -3.04  -4.24  -2.87  -2.14  -3.35   83.9   84.9   82.6  125.3
  165.375  11.71  12.55  10.70  -3.82  -3.22  -4.24  -3.03  -2.46  -3.57   83.9   84.9   82.4  131.3
  165.500  12.29  13.09  11.58  -2.07  -1.34  -2.95  -1.37   -.70  -2.29   82.5   84.5   80.8  144.4
  165.625  10.61  12.13   9.44   -.40    .27  -1.24    .18    .81   -.64   85.0   85.5   84.1  144.7
  165.750   8.97  10.28   7.80    .96   1.56    .18   1.50   2.10    .74   83.6   85.3   81.7  145.9
  165.875   8.97  10.28   7.80    .96   1.56    .18   1.50   2.10    .74   83.6   85.3   81.7  145.9
  166.000   3.89   6.45   2.74   -.30    .27  -1.34    .11    .70   -.81   97.7  100.8   92.7  152.4
  166.125   3.48   5.00   1.75  -2.07   -.87  -3.56  -1.57   -.50  -3.26  101.2  101.5  100.9  313.3
  166.250   2.26   3.32    .85  -3.90  -3.56  -4.49  -3.48  -3.19  -4.05  101.0  101.3  100.7  336.5
  166.375   2.95   3.54   2.41  -4.07  -3.47  -4.65  -3.59  -2.96  -4.29   99.8  100.6   98.8  334.4
  166.500   2.78   3.64   1.47  -3.30  -2.78  -3.73  -2.78  -2.06  -3.19   97.4   98.6   95.9  357.9
  166.625   1.52   2.48    .52  -2.16  -1.34  -2.69  -1.38   -.64  -1.99   94.4   95.6   91.8  360.1
  166.750   2.69   3.63   1.01  -1.89  -1.52  -2.51  -1.15   -.57  -1.98   92.2   93.3   90.2  327.2
